Fraud_Case_ID,Transaction_ID,Fraud_Flag,Risk_Score,Detection_Method,Case_Status
2008505,10359096,0,0.88,Manual,Closed
2008506,10354844,0,0.227,ML Model,Open
2008507,10155097,1,0.696,ML Model,Closed
2008508,10304914,0,0.947,Rule,Closed
2008509,10244184,0,0.96,ML Model,Closed
2008510,10320338,0,0.985,Rule,Confirmed
2008511,10164597,0,0.974,Manual,Confirmed
2008512,10333053,0,0.694,Rule,Open
2008513,10302618,0,0.239,ML Model,Confirmed
2008514,10130292,0,0.943,Manual,False Positive
2008515,10063626,0,0.888,ML Model,Confirmed
2008516,10057519,0,0.836,ML Model,False Positive
2008517,10279373,0,0.447,Manual,Confirmed
2008518,10081035,0,0.178,Manual,Open
2008519,10032702,0,0.979,Rule,Open
2008520,10059174,1,0.531,ML Model,False Positive
2008521,10316938,0,0.508,Rule,False Positive
2008522,10093779,0,0.348,Manual,Closed
2008523,10183235,0,0.385,ML Model,False Positive
2008524,10069297,0,0.565,Rule,Closed
2008525,10269367,0,0.162,Rule,Closed
2008526,10164698,0,0.876,ML Model,False Positive
2008527,10088306,0,0.502,Manual,False Positive
2008528,10358969,0,0.776,Manual,False Positive
2008529,10373754,0,0.881,Manual,Closed
2008530,10087946,0,0.273,ML Model,False Positive
2008531,10365695,0,0.575,Rule,False Positive
2008532,10109484,1,0.027,ML Model,False Positive
2008533,10186777,0,0.974,Rule,Open
2008534,10353315,0,0.858,Rule,Open
2008535,10099492,0,0.974,Manual,Confirmed
2008536,10126438,0,0.431,ML Model,Closed
2008537,10261148,0,0.766,Manual,Confirmed
2008538,10350967,0,0.435,Manual,Closed
2008539,10253346,0,0.589,Manual,Open
2008540,10221916,0,0.579,ML Model,False Positive
2008541,10182364,0,0.429,Manual,Open
2008542,10267652,0,0.709,Manual,False Positive
2008543,10116387,0,0.538,Rule,Closed
2008544,10181347,0,0.728,ML Model,False Positive
2008545,10158002,0,0.831,Manual,False Positive
2008546,10118413,0,0.211,Rule,Closed
2008547,10204685,0,0.54,ML Model,Open
2008548,10104785,0,0.193,Rule,Confirmed
2008549,10075525,0,0.479,ML Model,Closed
2008550,10368420,0,0.567,ML Model,Confirmed
2008551,10199411,0,0.638,ML Model,Open
2008552,10280099,0,0.398,Manual,Open
2008553,10354955,0,0.425,Manual,Closed
2008554,10039959,0,0.842,Rule,Closed
2008555,10271387,0,0.538,Rule,Confirmed
2008556,10097717,0,0.086,ML Model,False Positive
2008557,10283438,0,0.539,Rule,False Positive
2008558,10075253,0,0.155,Rule,Confirmed
2008559,10070526,0,0.525,ML Model,Confirmed
2008560,10009407,0,0.406,Manual,Confirmed
2008561,10190903,0,0.488,Rule,False Positive
2008562,10356118,0,0.516,Manual,Confirmed
2008563,10087888,0,0.927,Manual,False Positive
2008564,10150520,0,0.047,Manual,Confirmed
2008565,10114720,0,0.957,Manual,Closed
2008566,10102645,0,0.323,Rule,False Positive
2008567,10142975,0,0.449,Manual,Closed
2008568,10134693,0,0.788,ML Model,Confirmed
2008569,10134313,0,0.847,ML Model,Closed
2008570,10092864,0,0.794,ML Model,Open
2008571,10363966,0,0.672,ML Model,Open
2008572,10319042,0,0.034,Manual,Confirmed
2008573,10087592,1,0.592,Manual,Open
2008574,10344366,0,0.562,ML Model,Open
2008575,10112079,1,0.336,Rule,Open
2008576,10010978,0,0.794,Rule,Open
2008577,10154062,0,0.495,Manual,Open
2008578,10034729,0,0.572,Manual,Open
2008579,10074709,1,0.743,ML Model,Open
2008580,10051078,0,0.998,Manual,Closed
2008581,10358908,1,0.467,Manual,Confirmed
2008582,10115557,0,0.721,Manual,False Positive
2008583,10049494,0,0.119,ML Model,Closed
2008584,10357746,0,0.994,ML Model,Closed
2008585,10313056,0,0.278,Rule,Open
2008586,10212648,0,0.426,Manual,Confirmed
2008587,10185047,0,0.379,ML Model,Closed
2008588,10230247,0,0.891,Rule,False Positive
2008589,10040485,0,0.194,Manual,Open
2008590,10392044,1,0.182,ML Model,Open
2008591,10376905,0,0.493,Manual,Open
2008592,10019489,0,0.929,ML Model,Open
2008593,10150508,0,0.155,Rule,Closed
2008594,10116709,0,0.732,ML Model,Confirmed
2008595,10237003,0,0.912,ML Model,Confirmed
2008596,10154238,0,0.58,Manual,False Positive
2008597,10294870,0,0.212,ML Model,Closed
2008598,10362106,0,0.949,Manual,Confirmed
2008599,10391293,0,0.364,Rule,Closed
2008600,10282937,0,0.038,Rule,Confirmed
2008601,10342700,0,0.863,Manual,Closed
2008602,10045083,0,0.123,Rule,Confirmed
2008603,10090918,0,0.23,Rule,Confirmed
2008604,10086467,0,0.989,Manual,Confirmed
2008605,10050394,0,0.13,Manual,Confirmed
2008606,10278566,0,0.267,ML Model,Open
2008607,10109736,0,0.895,Rule,Confirmed
2008608,10007730,0,0.331,ML Model,Closed
2008609,10387321,0,0.255,Manual,Closed
2008610,10068998,0,0.288,Manual,Open
2008611,10339368,0,0.102,ML Model,Closed
2008612,10181305,0,0.048,Rule,False Positive
2008613,10248228,0,0.277,Rule,Open
2008614,10253292,0,0.285,ML Model,Open
2008615,10309823,1,0.186,ML Model,Confirmed
2008616,10062273,0,0.12,ML Model,Confirmed
2008617,10348537,0,0.628,Manual,False Positive
2008618,10306764,0,0.307,Rule,False Positive
2008619,10034896,1,0.839,Rule,Closed
2008620,10302607,0,0.899,ML Model,Open
2008621,10029400,0,0.752,ML Model,Closed
2008622,10207246,0,0.044,Manual,False Positive
2008623,10226505,0,0.74,ML Model,Confirmed
2008624,10202191,0,0.668,ML Model,Open
2008625,10115588,0,0.429,ML Model,Confirmed
2008626,10083308,0,0.706,ML Model,Confirmed
2008627,10185550,0,0.309,ML Model,Closed
2008628,10301148,0,0.474,Rule,Closed
2008629,10350852,0,0.968,Manual,Closed
2008630,10241057,0,0.75,Manual,Closed
2008631,10179071,0,0.873,ML Model,Closed
2008632,10329286,1,0.785,ML Model,Confirmed
2008633,10114480,0,0.077,Rule,Open
2008634,10152734,0,0.943,Manual,False Positive
2008635,10082102,0,0.756,ML Model,False Positive
2008636,10303634,0,0.402,Manual,False Positive
2008637,10344079,0,0.786,Manual,Open
2008638,10276677,0,0.319,Manual,Closed
2008639,10299251,0,0.009,Manual,Open
2008640,10105775,0,0.49,ML Model,False Positive
2008641,10277252,0,0.186,Manual,Closed
2008642,10071939,0,0.285,Manual,False Positive
2008643,10051238,0,0.05,ML Model,False Positive
2008644,10032019,0,0.74,ML Model,Open
2008645,10242291,0,0.426,Rule,Open
2008646,10197561,0,0.64,Rule,Confirmed
2008647,10070131,0,0.3,Rule,Open
2008648,10263173,0,0.665,Rule,Open
2008649,10066702,0,0.971,Manual,Closed
2008650,10080957,0,0.053,ML Model,False Positive
2008651,10374810,1,0.482,ML Model,Open
2008652,10356538,0,0.547,Rule,Open
2008653,10127859,0,0.567,Manual,Closed
2008654,10044135,0,0.863,ML Model,Confirmed
2008655,10055547,0,0.757,Rule,False Positive
2008656,10346678,0,0.808,Rule,Confirmed
2008657,10214579,0,0.831,ML Model,Confirmed
2008658,10053546,0,0.259,ML Model,Confirmed
2008659,10144378,0,0.542,Rule,False Positive
2008660,10044771,0,0.655,Manual,Open
2008661,10266288,0,0.96,Rule,Open
2008662,10396849,0,0.343,Rule,Closed
2008663,10179121,0,0.273,Manual,Confirmed
2008664,10070847,0,0.236,ML Model,False Positive
2008665,10364882,0,0.862,Manual,Open
2008666,10042781,0,0.755,Rule,Closed
2008667,10262700,1,0.203,Rule,False Positive
2008668,10119467,1,0.413,ML Model,Confirmed
2008669,10253327,0,0.019,ML Model,Closed
2008670,10308854,0,0.632,ML Model,Confirmed
2008671,10221610,0,0.813,Manual,False Positive
2008672,10394435,0,0.629,Rule,Open
2008673,10171408,0,0.868,Manual,Confirmed
2008674,10192970,0,0.799,ML Model,False Positive
2008675,10082013,0,0.635,Manual,False Positive
2008676,10142271,0,0.44,Manual,Confirmed
2008677,10101497,0,0.086,ML Model,Open
2008678,10117109,0,0.724,Rule,False Positive
2008679,10185002,0,0.525,ML Model,Open
2008680,10117031,0,0.088,ML Model,Confirmed
2008681,10050441,0,0.899,ML Model,False Positive
2008682,10037957,0,0.594,Rule,Closed
2008683,10235354,0,0.921,ML Model,False Positive
2008684,10090120,0,0.793,Rule,False Positive
2008685,10260014,0,0.106,ML Model,Open
2008686,10150785,0,0.867,Rule,Closed
2008687,10317087,0,0.159,Manual,Open
2008688,10230585,0,0.714,ML Model,Open
2008689,10022364,0,0.706,Manual,Closed
2008690,10130507,0,0.493,ML Model,False Positive
2008691,10122651,0,0.814,Rule,Closed
2008692,10036258,0,0.549,Manual,Confirmed
2008693,10307902,0,0.072,ML Model,Confirmed
2008694,10110454,0,0.05,Rule,Open
2008695,10057483,0,0.543,Manual,Confirmed
2008696,10031320,0,0.822,Rule,False Positive
2008697,10022842,0,0.095,ML Model,False Positive
2008698,10096669,0,0.53,Rule,False Positive
2008699,10160429,0,0.579,ML Model,False Positive
2008700,10009924,0,0.887,Rule,Closed
2008701,10188329,0,0.003,Manual,Closed
2008702,10232309,0,0.077,Manual,Closed
2008703,10310742,0,0.666,Manual,Open
2008704,10190349,0,0.021,ML Model,Confirmed
2008705,10313210,0,0.724,Manual,False Positive
2008706,10391273,0,0.403,ML Model,False Positive
2008707,10029482,0,0.463,Rule,Open
2008708,10293161,0,0.614,ML Model,Open
2008709,10398692,0,0.719,ML Model,False Positive
2008710,10167175,0,0.339,ML Model,Closed
2008711,10356664,1,0.05,Rule,Open
2008712,10138114,0,0.659,Rule,Closed
2008713,10130958,1,0.687,ML Model,False Positive
2008714,10140505,0,0.398,Manual,Confirmed
2008715,10249202,0,0.052,ML Model,False Positive
2008716,10112023,0,0.847,ML Model,Confirmed
2008717,10311910,1,0.227,ML Model,Open
2008718,10068927,0,0.451,Manual,Open
2008719,10251964,0,0.719,Manual,False Positive
2008720,10372546,0,0.658,Rule,False Positive
2008721,10172276,0,0.294,ML Model,Closed
2008722,10280849,1,0.342,Manual,False Positive
2008723,10193060,1,0.96,Manual,False Positive
2008724,10211336,0,0.181,Rule,Confirmed
2008725,10216489,1,0.698,ML Model,False Positive
2008726,10239510,0,0.427,ML Model,False Positive
2008727,10367955,0,0.782,ML Model,Confirmed
2008728,10041302,0,0.688,Rule,Confirmed
2008729,10218233,1,0.654,Rule,Confirmed
2008730,10235982,0,0.974,ML Model,False Positive
2008731,10339669,0,0.991,Rule,Confirmed
2008732,10247820,1,0.015,Rule,False Positive
2008733,10046798,0,0.042,ML Model,False Positive
2008734,10267037,0,0.708,ML Model,Closed
2008735,10351869,0,0.225,Rule,Confirmed
2008736,10090407,0,0.415,Rule,Open
2008737,10131153,0,0.693,Manual,Open
2008738,10237167,0,0.996,ML Model,Open
2008739,10163780,0,0.942,Manual,Closed
2008740,10061903,0,0.706,Manual,Confirmed
2008741,10258042,0,0.95,Manual,Confirmed
2008742,10096438,0,0.455,Rule,Closed
2008743,10215637,0,0.349,ML Model,False Positive
2008744,10321430,0,0.638,Manual,False Positive
2008745,10171465,0,0.042,Rule,False Positive
2008746,10088770,0,0.069,ML Model,Confirmed
2008747,10291011,0,0.729,ML Model,Closed
2008748,10055909,0,0.423,Rule,Confirmed
2008749,10196530,0,0.979,Rule,Closed
2008750,10152538,0,0.974,ML Model,Open
2008751,10085705,1,0.345,Manual,Closed
2008752,10310273,0,0.702,Rule,Closed
2008753,10289134,0,0.245,Rule,Closed
2008754,10130182,0,0.808,ML Model,False Positive
2008755,10006466,0,0.243,Rule,Confirmed
2008756,10126491,0,0.452,ML Model,False Positive
2008757,10361463,0,0.762,Manual,Open
2008758,10132562,0,0.831,ML Model,Confirmed
2008759,10020345,0,0.049,Rule,False Positive
2008760,10316003,0,0.437,ML Model,False Positive
2008761,10342976,0,0.916,Rule,Closed
2008762,10138504,0,0.946,ML Model,Closed
2008763,10150443,0,0.125,ML Model,Confirmed
2008764,10366860,0,0.601,Rule,Confirmed
2008765,10072674,0,0.965,ML Model,Confirmed
2008766,10379304,0,0.219,Manual,Closed
2008767,10109658,1,0.08,Manual,False Positive
2008768,10278273,1,0.821,Manual,Open
2008769,10351608,0,0.059,Manual,Confirmed
2008770,10024568,0,0.498,ML Model,Open
2008771,10070548,0,0.958,Rule,Confirmed
2008772,10090116,0,0.783,Rule,False Positive
2008773,10380240,0,0.415,ML Model,Open
2008774,10319847,0,0.913,ML Model,False Positive
2008775,10327041,0,0.518,Rule,Closed
2008776,10389860,0,0.562,ML Model,Closed
2008777,10148276,0,0.978,Manual,Closed
2008778,10221596,0,0.042,Rule,False Positive
2008779,10185485,0,0.552,Manual,Open
2008780,10275389,1,0.982,Rule,False Positive
2008781,10103533,0,0.156,Rule,Confirmed
2008782,10319992,1,0.526,Rule,Confirmed
2008783,10342292,1,0.13,Manual,Closed
2008784,10370918,0,0.843,Rule,False Positive
2008785,10160898,0,0.358,Rule,Open
2008786,10191867,0,0.194,Manual,Open
2008787,10366815,0,0.32,Manual,Closed
2008788,10209526,1,0.204,Manual,Confirmed
2008789,10236920,0,0.255,Rule,Open
2008790,10047215,0,0.32,Manual,Confirmed
2008791,10025022,0,0.858,ML Model,Closed
2008792,10146995,0,0.969,ML Model,False Positive
2008793,10254841,0,0.504,ML Model,Closed
2008794,10150344,0,0.568,Manual,False Positive
2008795,10157919,0,0.866,Rule,Confirmed
2008796,10178489,0,0.854,Rule,False Positive
2008797,10213763,0,0.967,Rule,Closed
2008798,10245914,0,0.663,Rule,Open
2008799,10003830,0,0.164,Rule,Open
2008800,10377233,0,0.993,Manual,Confirmed
2008801,10103589,0,0.547,Manual,Open
2008802,10384157,0,0.53,Manual,False Positive
2008803,10344730,0,0.122,Manual,Closed
2008804,10036781,0,0.235,Rule,Open
2008805,10263134,0,0.808,ML Model,Open
2008806,10365419,0,0.983,ML Model,Open
2008807,10162048,0,0.527,ML Model,Open
2008808,10245192,1,0.809,ML Model,False Positive
2008809,10033741,0,0.543,ML Model,Closed
2008810,10145798,1,0.56,Manual,Confirmed
2008811,10301950,0,0.651,ML Model,Confirmed
2008812,10141186,0,0.067,ML Model,Confirmed
2008813,10151279,0,0.352,Manual,Open
2008814,10276618,0,0.585,Rule,False Positive
2008815,10234034,0,0.488,Rule,False Positive
2008816,10141289,0,0.628,ML Model,Confirmed
2008817,10181236,0,0.244,ML Model,Closed
2008818,10265581,0,0.905,ML Model,Closed
2008819,10010182,0,0.363,Manual,Confirmed
2008820,10050195,0,0.833,Manual,Closed
2008821,10173303,0,0.799,Manual,Confirmed
2008822,10277313,0,0.799,Rule,Confirmed
2008823,10168988,0,0.204,Manual,Confirmed
2008824,10218487,0,0.167,Manual,Open
2008825,10114000,0,0.587,Manual,Closed
2008826,10329977,0,0.942,ML Model,Closed
2008827,10157665,1,0.011,Manual,Open
2008828,10117896,0,0.711,Rule,Closed
2008829,10309418,0,0.533,ML Model,Open
2008830,10058339,0,0.281,Rule,Open
2008831,10344919,0,0.324,Rule,False Positive
2008832,10255462,0,0.178,Manual,Confirmed
2008833,10172607,0,0.53,ML Model,Open
2008834,10249117,0,0.802,ML Model,False Positive
2008835,10255775,0,0.459,ML Model,False Positive
2008836,10178000,1,0.022,Rule,Closed
2008837,10007324,0,0.848,ML Model,Closed
2008838,10365071,0,0.568,Rule,Closed
2008839,10309748,0,0.352,ML Model,Open
2008840,10304207,0,0.363,ML Model,Confirmed
2008841,10358182,0,0.393,Rule,Confirmed
2008842,10386691,0,0.877,Manual,Confirmed
2008843,10220043,0,0.124,Rule,Open
2008844,10022913,0,0.369,ML Model,Open
2008845,10028375,0,0.869,Manual,Closed
2008846,10250873,0,0.57,ML Model,Confirmed
2008847,10334917,0,0.047,ML Model,Open
2008848,10338963,0,0.188,Rule,False Positive
2008849,10012465,0,0.556,Manual,False Positive
2008850,10297292,0,0.293,Rule,Closed
2008851,10114228,0,0.026,ML Model,Confirmed
2008852,10282138,1,0.895,Manual,Open
2008853,10271831,0,0.008,Rule,False Positive
2008854,10078584,0,0.872,Manual,False Positive
2008855,10199194,0,0.026,Manual,False Positive
2008856,10084326,0,0.958,ML Model,Closed
2008857,10121638,0,0.692,Manual,Closed
2008858,10150005,1,0.551,ML Model,Closed
2008859,10249818,0,0.972,Manual,False Positive
2008860,10157831,0,0.393,Rule,False Positive
2008861,10082367,0,0.636,ML Model,Closed
2008862,10112177,0,0.499,ML Model,Open
2008863,10003119,0,0.246,Manual,Closed
2008864,10035120,0,0.658,Rule,Closed
2008865,10351468,0,0.945,ML Model,Open
2008866,10281013,0,0.258,Rule,False Positive
2008867,10073575,0,0.665,ML Model,Open
2008868,10148565,0,0.649,ML Model,False Positive
2008869,10332945,0,0.732,ML Model,Closed
2008870,10191483,1,0.172,Rule,Confirmed
2008871,10025567,0,0.627,Manual,Closed
2008872,10232559,0,0.56,Manual,Open
2008873,10271273,0,0.349,Rule,Open
2008874,10061074,0,0.3,ML Model,Closed
2008875,10153418,0,0.825,Manual,False Positive
2008876,10394616,0,0.134,Manual,Closed
2008877,10040660,0,0.687,ML Model,Confirmed
2008878,10126873,0,0.255,Manual,False Positive
2008879,10061864,0,0.14,ML Model,Open
2008880,10095593,0,0.764,ML Model,Closed
2008881,10344768,0,0.779,ML Model,Closed
2008882,10196283,0,0.197,Rule,False Positive
2008883,10366716,0,0.354,Rule,Confirmed
2008884,10106007,0,0.716,ML Model,Closed
2008885,10267481,0,0.006,ML Model,False Positive
2008886,10020017,0,0.478,ML Model,Confirmed
2008887,10030233,0,0.594,Manual,Open
2008888,10294586,0,0.446,Manual,Confirmed
2008889,10070591,0,0.614,ML Model,Confirmed
2008890,10298422,0,0.361,ML Model,Closed
2008891,10280515,0,0.006,Manual,False Positive
2008892,10325967,0,0.835,Manual,Confirmed
2008893,10107805,0,0.741,Rule,False Positive
2008894,10350321,1,0.802,Manual,Confirmed
2008895,10070696,0,0.303,ML Model,False Positive
2008896,10011804,0,0.801,Manual,Confirmed
2008897,10377829,0,0.878,Rule,Open
2008898,10396988,0,0.522,ML Model,Confirmed
2008899,10352146,0,0.152,Rule,Confirmed
2008900,10086800,0,0.702,ML Model,False Positive
2008901,10151397,0,0.202,ML Model,Closed
2008902,10277714,0,0.934,Manual,Confirmed
2008903,10329505,0,0.001,ML Model,Closed
2008904,10039194,0,0.946,ML Model,Confirmed
2008905,10065697,0,0.233,ML Model,Open
2008906,10258293,0,0.53,Manual,Closed
2008907,10203947,0,0.839,Manual,False Positive
2008908,10000420,0,0.113,Rule,Open
2008909,10129726,0,0.176,Manual,Closed
2008910,10240715,0,0.324,Manual,Closed
2008911,10168382,0,0.64,ML Model,False Positive
2008912,10025977,0,0.088,ML Model,Closed
2008913,10174757,0,0.181,Rule,Confirmed
2008914,10165089,0,0.829,ML Model,Confirmed
2008915,10113996,0,0.505,ML Model,Closed
2008916,10231915,0,0.78,ML Model,Closed
2008917,10273034,0,0.6,Manual,Open
2008918,10098074,0,0.645,ML Model,Open
2008919,10061945,0,0.32,Rule,Closed
2008920,10241704,1,0.463,Manual,Confirmed
2008921,10206360,1,0.356,Manual,Open
2008922,10327482,0,0.058,Rule,Open
2008923,10260970,1,0.531,Rule,Closed
2008924,10234683,0,0.578,Rule,Closed
2008925,10236887,0,0.134,Rule,Open
2008926,10392398,0,0.961,Manual,Open
2008927,10001389,0,0.541,Rule,Confirmed
2008928,10151442,0,0.913,Manual,Confirmed
2008929,10298776,0,0.954,Rule,False Positive
2008930,10300065,0,0.43,Rule,Confirmed
2008931,10029627,0,0.597,Manual,Confirmed
2008932,10168278,0,0.189,Manual,False Positive
2008933,10188025,0,0.275,ML Model,Confirmed
2008934,10190004,0,0.574,Rule,Open
2008935,10167571,0,0.462,Manual,Open
2008936,10002880,0,0.524,Rule,Closed
2008937,10325662,0,0.574,Manual,Open
2008938,10098343,0,0.728,ML Model,Closed
2008939,10324912,0,0.628,Rule,Open
2008940,10013555,0,0.355,Rule,Confirmed
2008941,10143125,0,0.896,Manual,Open
2008942,10243418,0,0.379,Manual,False Positive
2008943,10057251,0,0.595,Rule,False Positive
2008944,10015995,0,0.087,ML Model,Confirmed
2008945,10286745,0,0.944,Manual,Open
2008946,10245766,0,0.076,Rule,Closed
2008947,10206946,0,0.409,ML Model,Open
2008948,10074180,0,0.503,ML Model,Closed
2008949,10125075,0,0.933,Rule,Confirmed
2008950,10342986,0,0.16,Manual,Closed
2008951,10166341,1,0.448,ML Model,Open
2008952,10044836,0,0.919,ML Model,False Positive
2008953,10385323,0,0.823,ML Model,Closed
2008954,10323444,0,0.706,Rule,Open
2008955,10135341,0,0.928,Rule,Closed
2008956,10106778,1,0.588,Rule,Closed
2008957,10270979,0,0.1,Manual,Confirmed
2008958,10218161,0,0.259,Manual,Closed
2008959,10029349,0,0.928,Rule,Confirmed
2008960,10075044,0,0.825,Manual,Open
2008961,10119026,0,0.002,Manual,Open
2008962,10192185,0,0.259,ML Model,False Positive
2008963,10262027,0,0.068,ML Model,False Positive
2008964,10015367,0,0.804,Manual,Confirmed
2008965,10395198,0,0.417,ML Model,False Positive
2008966,10068445,0,0.57,Manual,False Positive
2008967,10251399,0,0.598,Manual,False Positive
2008968,10174507,0,0.172,Manual,Open
2008969,10153667,0,0.854,ML Model,Open
2008970,10133668,0,0.948,Manual,Confirmed
2008971,10136836,0,0.962,ML Model,Open
2008972,10088039,0,0.84,Rule,False Positive
2008973,10374831,0,0.494,ML Model,False Positive
2008974,10111513,0,0.582,Manual,Confirmed
2008975,10276854,0,0.952,Manual,Open
2008976,10194750,0,0.96,Rule,Closed
2008977,10167404,0,0.556,ML Model,Open
2008978,10382206,0,0.988,Rule,False Positive
2008979,10228061,0,0.049,Rule,Closed
2008980,10114319,0,0.306,Rule,Confirmed
2008981,10263511,0,0.174,Rule,Closed
2008982,10309175,0,0.507,ML Model,Open
2008983,10322235,0,0.72,Manual,False Positive
2008984,10388264,0,0.925,Manual,Open
2008985,10179260,0,0.114,ML Model,False Positive
