Account_ID,Customer_ID,Account_Type,Branch,Open_Date,Balance,Status,Year,Month_Number,Month_Name,Quarter
434348,332619,Salary,Kolkata,2022-12-06 06:53:58,12985.45,Active,2022,12,December,4
434349,337277,Current,Kolkata,2024-01-31 11:43:57,23018.9,Active,2024,1,January,1
434350,331482,Current,Mumbai,2023-05-27 23:09:33,8619.52,Active,2023,5,May,2
434351,319245,Salary,Chennai,2022-10-20 19:06:39,41392.84,Active,2022,10,October,4
434352,328272,Premium,Kolkata,2018-04-25 10:59:03,16616.49,Active,2018,4,April,2
434353,311456,Salary,Mumbai,2019-11-26 16:39:17,4825.97,Active,2019,11,November,4
434354,326039,Savings,Delhi,2021-05-31 03:01:26,1186.74,Active,2021,5,May,2
434355,328147,Salary,Mumbai,2018-03-30 02:58:05,1332.65,Active,2018,3,March,1
434356,331181,Current,Chennai,2022-02-19 22:17:59,3044.39,Active,2022,2,February,1
434357,323496,Current,Bengaluru,2019-10-24 06:07:03,19521.42,Active,2019,10,October,4
434358,320231,Salary,Chennai,2021-05-10 14:14:09,6319.79,Active,2021,5,May,2
434359,326262,Savings,Bengaluru,2019-01-17 10:07:52,8775.53,Active,2019,1,January,1
434360,334760,Premium,Chennai,2022-08-06 20:37:56,677.05,Active,2022,8,August,3
434361,329007,Savings,Kolkata,2020-12-24 18:56:52,11796.71,Active,2020,12,December,4
434362,338096,Salary,Kolkata,2023-01-22 04:29:08,2935.83,Active,2023,1,January,1
434363,334218,Savings,Delhi,2024-11-14 02:47:11,25658.24,Active,2024,11,November,4
434364,300675,Current,Delhi,2018-09-22 21:48:30,35906.54,Active,2018,9,September,3
434365,300154,Current,Chennai,2019-05-12 16:42:14,1965.16,Active,2019,5,May,2
434366,327163,Premium,Delhi,2018-04-26 08:46:22,12645.93,Active,2018,4,April,2
434367,307015,Salary,Mumbai,2018-12-19 11:15:11,1359.58,Active,2018,12,December,4
434368,330036,Salary,Chennai,2021-12-17 19:04:36,15806.5,Active,2021,12,December,4
434369,301385,Current,Bengaluru,2020-12-26 07:00:02,2742.93,Active,2020,12,December,4
434370,310561,Salary,Kolkata,2022-12-07 01:51:08,11856.99,Active,2022,12,December,4
434371,312482,Salary,Kolkata,2022-11-03 11:28:32,5881.63,Dormant,2022,11,November,4
434372,309458,Salary,Kolkata,2023-09-04 17:59:01,1698.76,Active,2023,9,September,3
434373,329022,Savings,Chennai,2020-11-07 23:17:45,10951.38,Active,2020,11,November,4
434374,322943,Savings,Chennai,2023-05-25 19:55:57,11455.91,Active,2023,5,May,2
434375,330705,Salary,Bengaluru,2018-09-15 05:34:09,14370.76,Active,2018,9,September,3
434376,315297,Savings,Delhi,2023-10-23 12:58:34,28050.47,Active,2023,10,October,4
434377,333946,Savings,Mumbai,2024-09-19 19:17:37,43707.25,Active,2024,9,September,3
434378,304531,Current,Chennai,2024-10-08 13:16:24,18725.42,Active,2024,10,October,4
434379,327583,Premium,Kolkata,2024-02-17 00:05:12,6815.41,Active,2024,2,February,1
434380,301293,Premium,Delhi,2019-07-03 23:35:30,6330.76,Active,2019,7,July,3
434381,301425,Current,Kolkata,2022-11-13 00:34:19,3390.03,Active,2022,11,November,4
434382,337538,Premium,Kolkata,2020-07-19 12:58:13,6146.92,Active,2020,7,July,3
434383,303345,Savings,Delhi,2020-12-09 19:09:39,9159.72,Active,2020,12,December,4
434384,309012,Current,Mumbai,2022-01-22 16:03:21,2988.74,Active,2022,1,January,1
434385,329251,Current,Chennai,2021-05-04 21:04:52,4990.46,Active,2021,5,May,2
434386,332340,Current,Delhi,2024-03-28 05:43:08,13248.14,Active,2024,3,March,1
434387,301577,Premium,Delhi,2019-06-20 02:04:54,7950.23,Active,2019,6,June,2
434388,317046,Current,Kolkata,2024-11-12 04:41:44,15149.55,Active,2024,11,November,4
434389,324059,Salary,Delhi,2018-01-24 18:26:26,3432.85,Active,2018,1,January,1
434390,335192,Salary,Chennai,2024-03-25 17:49:24,2195.85,Active,2024,3,March,1
434391,306275,Savings,Bengaluru,2019-09-03 11:17:42,9166.69,Active,2019,9,September,3
434392,334432,Premium,Delhi,2018-03-21 21:18:23,8720.15,Dormant,2018,3,March,1
434393,303688,Current,Chennai,2022-11-08 06:39:20,9672.9,Closed,2022,11,November,4
434394,307157,Savings,Kolkata,2018-10-23 14:35:16,8940.86,Active,2018,10,October,4
434395,323104,Current,Mumbai,2023-04-12 16:27:43,23731.06,Active,2023,4,April,2
434396,327594,Current,Mumbai,2018-05-30 00:12:36,5888.86,Active,2018,5,May,2
434397,307824,Premium,Mumbai,2023-05-28 20:05:56,43897.64,Dormant,2023,5,May,2
434398,334920,Current,Kolkata,2024-08-24 18:01:50,35252.57,Closed,2024,8,August,3
434399,331898,Current,Kolkata,2018-09-30 10:48:17,8579.93,Active,2018,9,September,3
434400,310108,Savings,Bengaluru,2019-06-13 11:19:22,21583.32,Active,2019,6,June,2
434401,323608,Premium,Mumbai,2019-11-25 19:15:37,6367.39,Active,2019,11,November,4
434402,326790,Savings,Bengaluru,2022-06-07 04:29:30,21334.91,Active,2022,6,June,2
434403,334039,Current,Delhi,2022-11-23 19:47:58,8051.38,Active,2022,11,November,4
434404,310999,Current,Delhi,2023-03-22 21:49:38,1816.18,Active,2023,3,March,1
434405,337039,Savings,Kolkata,2022-07-26 09:44:09,10930.71,Active,2022,7,July,3
434406,306340,Premium,Delhi,2024-12-20 14:35:42,4258.22,Active,2024,12,December,4
434407,310138,Salary,Kolkata,2019-09-15 22:29:36,24351.99,Active,2019,9,September,3
434408,328932,Premium,Delhi,2024-03-22 03:44:44,14547.72,Active,2024,3,March,1
434409,301880,Current,Delhi,2020-04-26 03:46:42,14137.41,Active,2020,4,April,2
434410,318161,Premium,Delhi,2018-04-01 19:15:06,14890.17,Active,2018,4,April,2
434411,334345,Current,Bengaluru,2020-09-22 11:56:01,12517.27,Active,2020,9,September,3
434412,311619,Salary,Delhi,2024-08-10 20:24:47,25183.76,Active,2024,8,August,3
434413,316653,Premium,Bengaluru,2022-11-06 10:46:41,3291.48,Active,2022,11,November,4
434414,313214,Salary,Kolkata,2024-07-21 02:47:27,49515.7,Active,2024,7,July,3
434415,323782,Salary,Delhi,2018-04-02 01:23:29,3489.67,Active,2018,4,April,2
434416,310248,Salary,Delhi,2022-07-22 09:34:25,6913.21,Active,2022,7,July,3
434417,315808,Current,Chennai,2021-10-18 19:19:48,4578.55,Active,2021,10,October,4
434418,331714,Savings,Delhi,2020-12-04 20:29:15,37121.3,Active,2020,12,December,4
434419,323419,Premium,Mumbai,2021-06-11 02:13:05,2516.26,Active,2021,6,June,2
434420,325194,Current,Kolkata,2023-08-14 21:39:27,14615.46,Active,2023,8,August,3
434421,337641,Salary,Delhi,2018-05-19 13:38:46,13775.92,Active,2018,5,May,2
434422,333871,Savings,Kolkata,2021-04-12 14:11:18,20168.26,Active,2021,4,April,2
434423,311410,Premium,Mumbai,2024-11-07 09:03:12,61687.79,Active,2024,11,November,4
434424,314638,Current,Kolkata,2024-07-12 13:33:58,2942.84,Active,2024,7,July,3
434425,319926,Current,Bengaluru,2022-05-08 23:20:07,1144.52,Active,2022,5,May,2
434426,305888,Salary,Mumbai,2019-04-07 12:41:59,827.67,Active,2019,4,April,2
434427,304752,Current,Chennai,2021-11-20 14:31:14,12606.65,Dormant,2021,11,November,4
434428,327483,Salary,Bengaluru,2018-05-02 08:26:36,26703.74,Active,2018,5,May,2
434429,314823,Salary,Delhi,2021-10-24 13:42:49,5071.56,Active,2021,10,October,4
434430,339894,Current,Mumbai,2023-08-05 23:04:40,25946.82,Active,2023,8,August,3
434431,317071,Salary,Mumbai,2024-06-24 15:20:15,11017.29,Active,2024,6,June,2
434432,330488,Salary,Mumbai,2018-12-28 07:40:12,41980.12,Active,2018,12,December,4
434433,305850,Savings,Kolkata,2022-02-09 00:31:41,10214.67,Active,2022,2,February,1
434434,310181,Savings,Chennai,2018-08-29 03:15:03,29473.79,Active,2018,8,August,3
434435,329346,Current,Chennai,2023-12-17 09:54:42,3749.19,Active,2023,12,December,4
434436,306960,Salary,Mumbai,2018-08-16 18:18:20,11642.63,Dormant,2018,8,August,3
434437,309160,Current,Mumbai,2024-01-21 08:14:23,4605.57,Active,2024,1,January,1
434438,324131,Savings,Delhi,2020-06-07 02:43:03,5766.58,Active,2020,6,June,2
434439,308221,Premium,Kolkata,2020-11-12 08:25:28,1053.27,Closed,2020,11,November,4
434440,305820,Premium,Chennai,2022-10-16 00:01:51,3368.46,Active,2022,10,October,4
434441,334645,Current,Delhi,2019-12-12 21:57:32,28747.9,Active,2019,12,December,4
434442,301933,Savings,Chennai,2020-06-23 03:31:10,8112.98,Closed,2020,6,June,2
434443,321801,Salary,Delhi,2023-02-18 19:57:03,24262.15,Closed,2023,2,February,1
434444,333600,Premium,Chennai,2019-12-27 07:38:23,5331.38,Active,2019,12,December,4
434445,328365,Premium,Chennai,2018-11-01 14:48:01,14836.52,Active,2018,11,November,4
434446,304037,Savings,Bengaluru,2020-12-12 02:54:40,5233.47,Active,2020,12,December,4
434447,307944,Premium,Kolkata,2018-01-29 22:21:21,16973.01,Active,2018,1,January,1
434448,308803,Salary,Chennai,2024-03-17 04:05:18,5992.66,Active,2024,3,March,1
434449,301288,Savings,Chennai,2024-08-20 02:04:54,4899.14,Active,2024,8,August,3
434450,322564,Salary,Delhi,2018-11-01 05:37:15,27632.96,Active,2018,11,November,4
434451,323807,Premium,Mumbai,2021-03-16 23:42:10,42031.25,Active,2021,3,March,1
434452,304540,Premium,Bengaluru,2022-05-05 10:04:34,5988.44,Active,2022,5,May,2
434453,311276,Savings,Chennai,2018-09-16 23:32:42,22760.35,Active,2018,9,September,3
434454,311927,Current,Chennai,2021-04-27 04:37:00,13833.55,Active,2021,4,April,2
434455,312630,Premium,Bengaluru,2019-07-22 15:29:31,19555.62,Active,2019,7,July,3
434456,307147,Savings,Mumbai,2024-12-09 13:38:04,2941.93,Active,2024,12,December,4
434457,308940,Current,Delhi,2018-11-23 09:59:01,6115.44,Active,2018,11,November,4
434458,313111,Current,Bengaluru,2021-08-15 08:25:38,18251.62,Active,2021,8,August,3
434459,305531,Current,Delhi,2021-06-26 03:32:19,4346.79,Active,2021,6,June,2
434460,339086,Salary,Bengaluru,2021-01-20 04:47:34,29954.87,Active,2021,1,January,1
434461,338442,Premium,Delhi,2024-05-21 09:23:17,14325.0,Active,2024,5,May,2
434462,336204,Premium,Bengaluru,2021-02-28 10:15:27,15608.12,Closed,2021,2,February,1
434463,321519,Premium,Delhi,2024-03-24 13:59:20,3908.61,Active,2024,3,March,1
434464,307618,Savings,Chennai,2023-04-24 00:02:40,7054.36,Active,2023,4,April,2
434465,300715,Premium,Bengaluru,2020-03-23 19:14:25,13259.03,Active,2020,3,March,1
434466,302731,Current,Bengaluru,2021-04-13 15:02:46,36467.51,Active,2021,4,April,2
434467,312953,Savings,Mumbai,2019-03-25 04:36:15,13247.34,Active,2019,3,March,1
434468,324801,Premium,Delhi,2024-01-01 22:10:03,3530.03,Dormant,2024,1,January,1
434469,313073,Savings,Delhi,2024-10-26 08:19:19,6884.68,Active,2024,10,October,4
434470,307213,Salary,Mumbai,2019-08-09 09:56:28,32495.37,Active,2019,8,August,3
434471,316837,Salary,Delhi,2023-03-30 04:22:14,49915.17,Active,2023,3,March,1
434472,315071,Premium,Bengaluru,2019-03-09 22:27:00,14066.0,Active,2019,3,March,1
434473,314554,Premium,Mumbai,2019-02-07 13:48:40,3203.45,Active,2019,2,February,1
434474,337567,Savings,Bengaluru,2021-05-03 17:07:49,3776.15,Active,2021,5,May,2
434475,312580,Premium,Mumbai,2018-06-20 03:43:15,14717.9,Active,2018,6,June,2
434476,318483,Savings,Mumbai,2021-06-12 05:29:10,2469.3,Active,2021,6,June,2
434477,322095,Premium,Mumbai,2022-10-01 12:58:54,13802.71,Active,2022,10,October,4
434478,339763,Current,Delhi,2021-08-16 14:17:30,37076.2,Active,2021,8,August,3
434479,313466,Current,Bengaluru,2021-07-11 02:26:20,7586.67,Active,2021,7,July,3
434480,339487,Current,Delhi,2020-01-06 03:42:02,3493.12,Active,2020,1,January,1
434481,334977,Current,Delhi,2023-02-12 15:19:36,6130.37,Active,2023,2,February,1
434482,326494,Current,Chennai,2022-05-29 08:48:35,3475.4,Closed,2022,5,May,2
434483,329563,Savings,Bengaluru,2020-02-12 13:37:02,4127.11,Active,2020,2,February,1
434484,308313,Current,Kolkata,2023-07-01 16:15:39,8523.42,Active,2023,7,July,3
434485,332847,Salary,Mumbai,2024-04-06 19:37:52,16425.02,Active,2024,4,April,2
434486,319426,Salary,Kolkata,2018-07-01 14:43:06,14618.9,Active,2018,7,July,3
434487,307039,Salary,Chennai,2020-07-19 12:37:32,4841.46,Active,2020,7,July,3
434488,338591,Current,Chennai,2022-05-13 06:02:00,14315.2,Active,2022,5,May,2
434489,325719,Savings,Bengaluru,2024-01-04 14:16:17,3537.23,Active,2024,1,January,1
434490,329524,Savings,Chennai,2024-02-20 00:34:47,16295.82,Active,2024,2,February,1
434491,338774,Savings,Kolkata,2023-09-28 15:59:22,10683.53,Active,2023,9,September,3
434492,328125,Salary,Bengaluru,2020-01-16 03:14:46,21241.72,Active,2020,1,January,1
434493,315013,Premium,Chennai,2021-07-30 05:12:25,16384.85,Active,2021,7,July,3
434494,301763,Current,Kolkata,2023-06-23 15:20:58,8195.57,Active,2023,6,June,2
434495,306857,Current,Chennai,2022-01-20 16:07:42,4906.41,Active,2022,1,January,1
434496,302315,Salary,Chennai,2024-12-27 12:00:04,5025.56,Active,2024,12,December,4
434497,304182,Salary,Delhi,2022-10-18 12:08:56,6468.35,Active,2022,10,October,4
434498,317031,Premium,Chennai,2021-12-24 02:02:11,5904.54,Active,2021,12,December,4
434499,308051,Current,Mumbai,2022-05-17 21:55:09,7754.09,Active,2022,5,May,2
434500,339452,Premium,Delhi,2022-09-06 03:36:28,7674.62,Active,2022,9,September,3
434501,303189,Premium,Mumbai,2024-05-26 14:19:16,5510.85,Active,2024,5,May,2
434502,310733,Savings,Mumbai,2019-07-05 20:55:05,17327.5,Active,2019,7,July,3
434503,329377,Current,Mumbai,2021-01-16 22:15:39,4332.02,Closed,2021,1,January,1
434504,305025,Premium,Mumbai,2024-05-28 15:22:30,10958.11,Active,2024,5,May,2
434505,311058,Premium,Kolkata,2024-05-06 19:11:34,10154.6,Active,2024,5,May,2
434506,308118,Salary,Bengaluru,2022-08-11 11:17:36,13275.58,Active,2022,8,August,3
434507,322558,Salary,Bengaluru,2023-04-12 02:08:31,12308.78,Dormant,2023,4,April,2
434508,325736,Salary,Chennai,2022-04-18 12:36:11,12174.68,Active,2022,4,April,2
434509,303170,Current,Chennai,2020-02-04 21:16:06,14984.68,Active,2020,2,February,1
434510,301171,Salary,Chennai,2020-04-05 07:48:51,6543.23,Active,2020,4,April,2
434511,303927,Savings,Kolkata,2022-05-24 20:34:57,41637.76,Active,2022,5,May,2
434512,334690,Savings,Kolkata,2022-06-05 08:49:59,12520.33,Active,2022,6,June,2
434513,318538,Premium,Mumbai,2023-12-24 20:37:36,7216.33,Active,2023,12,December,4
434514,309871,Current,Delhi,2022-05-09 08:20:40,10090.65,Active,2022,5,May,2
434515,327755,Savings,Delhi,2022-01-02 09:41:42,14530.28,Active,2022,1,January,1
434516,302924,Savings,Mumbai,2023-02-06 18:58:24,12971.98,Active,2023,2,February,1
434517,317191,Savings,Delhi,2024-03-15 08:24:14,23289.7,Active,2024,3,March,1
434518,303023,Current,Chennai,2019-06-18 05:09:22,36939.34,Active,2019,6,June,2
434519,304801,Current,Mumbai,2023-01-01 07:13:12,4808.52,Active,2023,1,January,1
434520,303900,Current,Chennai,2022-07-26 12:33:48,1959.24,Active,2022,7,July,3
434521,316408,Current,Bengaluru,2022-03-16 03:33:54,21483.18,Active,2022,3,March,1
434522,324637,Premium,Delhi,2020-07-08 03:33:12,22205.58,Active,2020,7,July,3
434523,305548,Savings,Kolkata,2018-09-07 23:27:51,5042.52,Active,2018,9,September,3
434524,318759,Premium,Bengaluru,2018-04-23 16:47:25,29689.24,Active,2018,4,April,2
434525,323923,Premium,Kolkata,2019-03-21 10:57:28,11771.04,Active,2019,3,March,1
434526,329584,Savings,Bengaluru,2020-10-18 05:22:08,8467.38,Active,2020,10,October,4
434527,326125,Salary,Chennai,2018-11-11 05:54:42,2176.56,Active,2018,11,November,4
434528,315187,Salary,Mumbai,2020-05-05 15:47:50,6699.18,Active,2020,5,May,2
434529,326439,Current,Kolkata,2022-11-15 02:08:26,14510.53,Active,2022,11,November,4
434530,338271,Salary,Mumbai,2020-03-08 08:09:25,7272.27,Active,2020,3,March,1
434531,316411,Current,Mumbai,2019-08-07 08:32:31,16635.84,Active,2019,8,August,3
434532,312189,Savings,Mumbai,2018-03-09 15:19:40,6187.53,Active,2018,3,March,1
434533,316645,Premium,Kolkata,2023-11-14 16:42:56,23660.7,Active,2023,11,November,4
434534,329568,Premium,Mumbai,2023-09-06 01:15:19,10255.12,Active,2023,9,September,3
434535,316983,Salary,Kolkata,2021-09-17 13:29:12,24130.75,Active,2021,9,September,3
434536,301235,Current,Bengaluru,2019-03-13 03:53:50,2780.42,Active,2019,3,March,1
434537,311045,Premium,Delhi,2023-07-31 19:31:06,5403.89,Active,2023,7,July,3
434538,325329,Salary,Bengaluru,2019-03-09 15:44:38,16920.59,Closed,2019,3,March,1
434539,307615,Premium,Chennai,2019-05-09 04:48:12,56575.61,Active,2019,5,May,2
434540,313623,Current,Mumbai,2018-05-03 06:46:27,10808.48,Active,2018,5,May,2
434541,309347,Salary,Chennai,2023-04-22 06:50:50,1980.99,Active,2023,4,April,2
434542,300140,Premium,Bengaluru,2023-06-03 20:40:36,7320.86,Active,2023,6,June,2
434543,315824,Salary,Kolkata,2024-11-04 16:51:14,41711.1,Active,2024,11,November,4
434544,303474,Salary,Bengaluru,2021-01-20 16:59:27,8989.51,Active,2021,1,January,1
434545,321367,Premium,Mumbai,2023-05-27 14:11:49,6114.27,Active,2023,5,May,2
434546,337178,Savings,Delhi,2020-10-20 11:13:09,9589.32,Active,2020,10,October,4
434547,302219,Current,Kolkata,2021-06-09 23:06:47,5483.69,Active,2021,6,June,2
434548,302159,Salary,Chennai,2021-08-28 23:57:33,8637.3,Active,2021,8,August,3
434549,320719,Savings,Chennai,2022-09-29 18:45:14,9531.36,Active,2022,9,September,3
434550,303468,Current,Delhi,2018-01-15 14:36:14,13857.02,Active,2018,1,January,1
434551,328154,Current,Chennai,2021-01-23 01:37:36,4636.75,Active,2021,1,January,1
434552,335170,Current,Delhi,2019-04-07 04:22:16,9333.56,Active,2019,4,April,2
434553,307663,Salary,Kolkata,2022-06-26 00:14:49,9424.05,Active,2022,6,June,2
434554,317482,Salary,Mumbai,2024-11-21 07:24:32,29639.97,Active,2024,11,November,4
434555,306066,Savings,Chennai,2020-09-01 20:06:38,33027.58,Active,2020,9,September,3
434556,327696,Savings,Delhi,2024-01-12 01:42:29,7367.12,Active,2024,1,January,1
434557,322168,Current,Kolkata,2024-01-28 07:06:16,35117.76,Closed,2024,1,January,1
434558,306974,Premium,Chennai,2019-09-06 18:03:07,3827.44,Dormant,2019,9,September,3
434559,326065,Premium,Delhi,2024-10-04 01:15:25,22053.55,Active,2024,10,October,4
434560,333547,Salary,Mumbai,2019-05-04 06:27:48,3197.05,Active,2019,5,May,2
434561,313104,Premium,Mumbai,2020-02-14 08:54:37,25256.95,Closed,2020,2,February,1
434562,333738,Salary,Delhi,2020-07-30 12:01:12,9324.81,Active,2020,7,July,3
434563,312496,Salary,Kolkata,2021-01-17 21:15:32,70499.91,Active,2021,1,January,1
434564,329680,Current,Bengaluru,2020-04-04 13:20:00,3980.45,Active,2020,4,April,2
434565,308982,Premium,Kolkata,2018-04-26 07:15:46,5242.27,Active,2018,4,April,2
434566,306439,Current,Bengaluru,2018-09-13 16:12:35,5027.2,Active,2018,9,September,3
434567,332545,Premium,Delhi,2020-01-03 13:09:26,16712.03,Active,2020,1,January,1
434568,332990,Salary,Bengaluru,2023-05-09 12:29:46,8883.48,Active,2023,5,May,2
434569,319228,Premium,Kolkata,2024-07-01 15:55:50,16059.39,Active,2024,7,July,3
434570,330990,Savings,Kolkata,2019-03-23 14:29:53,50139.4,Dormant,2019,3,March,1
434571,334195,Savings,Chennai,2024-05-19 14:07:00,23039.95,Active,2024,5,May,2
434572,310139,Savings,Mumbai,2020-06-10 08:13:05,5220.1,Active,2020,6,June,2
434573,329426,Savings,Kolkata,2023-08-12 09:53:25,6626.27,Dormant,2023,8,August,3
434574,309338,Savings,Delhi,2020-05-29 19:16:45,3986.89,Active,2020,5,May,2
434575,317250,Salary,Kolkata,2020-04-01 03:03:19,6487.67,Active,2020,4,April,2
434576,302693,Salary,Chennai,2018-10-02 21:41:10,96221.24,Active,2018,10,October,4
434577,334997,Salary,Kolkata,2023-06-16 08:23:39,13396.55,Active,2023,6,June,2
434578,331352,Savings,Chennai,2024-02-12 05:40:35,19467.96,Active,2024,2,February,1
434579,307561,Premium,Mumbai,2022-11-16 09:56:35,8635.37,Active,2022,11,November,4
434580,309797,Salary,Delhi,2019-04-17 11:36:25,12409.17,Active,2019,4,April,2
434581,335568,Current,Bengaluru,2022-07-15 18:18:56,16624.94,Active,2022,7,July,3
434582,313103,Premium,Mumbai,2021-04-18 17:37:30,25054.09,Active,2021,4,April,2
434583,318356,Premium,Bengaluru,2024-02-14 19:50:25,13091.36,Active,2024,2,February,1
434584,326430,Premium,Mumbai,2019-12-03 10:12:34,7412.48,Closed,2019,12,December,4
434585,322586,Savings,Bengaluru,2024-09-08 17:13:35,18370.95,Active,2024,9,September,3
434586,335809,Savings,Chennai,2021-11-26 04:55:53,30631.59,Active,2021,11,November,4
434587,328577,Savings,Chennai,2019-11-01 22:00:17,10977.94,Active,2019,11,November,4
434588,326891,Current,Mumbai,2024-03-01 00:23:27,16898.45,Closed,2024,3,March,1
434589,311392,Premium,Kolkata,2023-03-28 21:12:12,12360.81,Dormant,2023,3,March,1
434590,307884,Savings,Kolkata,2019-01-06 17:44:45,8627.54,Active,2019,1,January,1
434591,304243,Premium,Bengaluru,2020-07-10 20:08:50,8006.5,Active,2020,7,July,3
434592,334483,Salary,Mumbai,2021-05-07 01:55:34,5098.91,Active,2021,5,May,2
434593,329530,Savings,Mumbai,2020-04-13 15:34:29,10866.72,Active,2020,4,April,2
434594,331139,Current,Mumbai,2023-07-16 00:33:12,8734.85,Active,2023,7,July,3
434595,302948,Salary,Kolkata,2019-08-12 07:39:35,17240.57,Active,2019,8,August,3
434596,332465,Salary,Bengaluru,2021-01-28 21:13:47,13738.16,Active,2021,1,January,1
434597,301392,Current,Delhi,2019-07-06 21:41:55,1128.52,Active,2019,7,July,3
