Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status,Estimated_Interest
523283,333525,Auto,3828259.3,17.25,12,Active,660374.72925
523284,305823,Business,5354203.14,18.2,84,Closed,6821254.80036
523285,332089,Education,6556105.07,8.78,84,Active,4029382.1760219997
523286,329755,Auto,7909592.88,15.06,60,Active,5955923.43864
523287,301791,Home,4526316.43,18.5,12,Active,837368.53955
523288,335939,Business,6633800.82,12.77,48,Closed,3388545.4588560006
523289,319876,Home,2116443.77,19.34,240,Defaulted,8186404.50236
523290,325317,Undefined,3736643.35,12.33,60,Closed,2303640.625275
523291,330104,Education,182373.86,13.62,12,Rejected,24839.319731999996
523292,333858,Home,2417546.37,12.24,24,Closed,591815.3513760001
523293,324657,Personal,5960470.54,9.26,48,Closed,2207758.288016
523294,337505,Personal,3025190.88,15.82,240,Defaulted,9571703.94432
523295,305730,Personal,2268790.17,16.39,60,Rejected,1859273.544315
523296,326395,Education,3166116.17,7.81,24,Defaulted,494547.345754
523297,311219,Business,6766883.16,13.66,120,Defaulted,9243562.39656
523298,301017,Business,4000361.86,14.43,240,Active,11545044.327959998
523299,303365,Auto,3819451.04,8.59,60,Closed,1640454.2216800002
523300,323005,Home,1764003.24,12.18,12,Closed,214855.594632
523301,317584,Education,785509.83,16.57,240,Closed,2603179.57662
523302,336735,Education,655274.24,7.38,240,Active,967184.77824
523303,317904,Education,7497895.0,21.04,60,Closed,7887785.54
523304,312012,Auto,367137.88,18.23,120,Active,669292.3552400001
523305,314323,Auto,5795049.89,9.72,24,Active,1126557.6986160001
523306,319498,Education,1121639.64,15.89,180,Rejected,2673428.08194
523307,338569,Business,7833401.6,7.34,240,Active,11499433.548799997
523308,305646,Education,4585042.16,8.29,36,Rejected,1140299.985192
523309,310594,Home,6161473.07,17.41,84,Closed,7508987.230409001
523310,314463,Personal,3902038.68,13.09,24,Closed,1021553.726424
523311,310239,Personal,1104688.89,17.38,36,Defaulted,575984.7872459999
523312,329545,Home,6904222.99,20.33,36,Closed,4210885.601601
523313,318992,Auto,2991164.76,15.76,60,Closed,2357037.83088
523314,306075,Home,4025561.27,15.06,24,Closed,1212499.054524
523315,305273,Auto,1623080.25,11.25,84,Active,1278175.6968750001
523316,333090,Business,1247349.53,11.87,84,Active,1036422.7244769998
523317,310639,Auto,2401507.06,9.82,240,Active,4716559.865840001
523318,339386,Personal,2423740.02,9.68,60,Closed,1173090.16968
523319,321571,Personal,4791918.04,18.62,120,Active,8922551.39048
523321,327954,Education,1076846.6,20.45,180,Closed,3303226.9455000004
523322,336855,Personal,2969385.77,13.21,84,Closed,2745791.021519
523323,317872,Business,1897690.6,13.72,60,Active,1301815.7516000003
523324,315733,Personal,1659824.96,20.89,48,Active,1386949.736576
523325,330751,Personal,126233.67,9.8,84,Active,86596.29762000001
523326,301107,Auto,7764092.32,20.22,12,Rejected,1569899.467104
523327,315771,Auto,6775508.05,18.53,48,Closed,5022006.56666
523328,323973,Business,4146322.04,17.5,48,Active,2902425.428
523329,310986,Education,6076757.64,9.36,12,Defaulted,568784.5151039999
523330,321921,Home,4762512.47,12.73,60,Closed,3031339.187155
523331,312592,Personal,209711.92,18.28,36,Active,115006.01692800003
523332,318362,Auto,2160162.11,12.92,24,Active,558185.889224
523333,301220,Auto,7259307.73,13.32,120,Active,9669397.896360002
523334,330416,Education,5862596.74,9.49,84,Closed,3894523.014382
523335,308734,Home,2139104.4,15.79,36,Closed,1013293.7542799998
523336,317439,Business,3177961.95,15.93,24,Closed,1012498.67727
523337,303289,Education,1950346.12,19.17,36,Closed,1121644.0536120003
523338,328840,Home,4520698.31,7.73,180,Active,5241749.690445
523339,314395,Auto,415560.42,11.07,120,Active,460025.38494
523340,318119,Auto,481199.08,10.17,36,Active,146813.839308
523341,315786,Auto,6246465.99,7.06,48,Active,1764001.995576
523342,338588,Personal,5130908.7,20.82,36,Active,3204765.5740199997
523343,328414,Education,5547874.26,16.55,240,Active,18363463.8006
523344,316333,Education,7224054.03,18.69,24,Active,2700351.396414
523345,308499,Education,6438426.34,11.44,36,Active,2209667.919888
523346,326131,Education,1903492.93,16.06,120,Active,3057009.64558
523347,324420,Business,6491085.17,18.47,180,Active,17983551.463484995
523348,333623,Home,7032693.91,15.08,180,Active,15907953.62442
523349,324368,Personal,5831065.94,7.75,36,Active,1355722.8310500002
523350,308450,Business,5060638.98,16.02,24,Active,1621428.7291920003
523351,322134,Business,6605313.31,9.23,24,Rejected,1219340.837026
523352,322666,Home,2090623.32,19.62,60,Active,2050901.4769200003
523353,304904,Auto,2868275.81,14.2,84,Rejected,2851066.1551399995
523354,309630,Business,7203224.41,13.5,24,Closed,1944870.5907
523355,300660,Business,53537.96,20.13,120,Active,107771.91347999999
523356,301443,Auto,2047267.88,20.42,48,Active,1672208.404384
523357,308752,Business,882300.44,17.85,120,Active,1574906.2854
523358,325913,Auto,4941446.49,7.47,240,Active,7382521.05606
523359,301086,Home,870859.44,7.87,48,Active,274146.551712
523360,307566,Home,3075992.65,11.91,60,Closed,1831753.6230749998
523361,331197,Education,2404206.63,11.42,120,Rejected,2745603.97146
523362,330811,Auto,1909056.76,11.0,48,Active,839984.9744000001
523363,314451,Auto,1250583.41,8.66,120,Closed,1083005.23306
523364,334617,Auto,2605171.1,13.4,12,Closed,349092.92740000004
523365,326452,Business,4580535.27,16.17,180,Rejected,11110088.297385
523366,300422,Education,2865480.19,20.44,180,Active,8785562.262540001
523367,333161,Personal,650126.38,15.15,60,Active,492470.73285
523368,329765,Business,387792.05,16.73,84,Closed,454143.269755
523369,336914,Business,4606040.57,10.58,12,Active,487319.09230600006
523370,339285,Personal,2386423.45,17.19,84,Rejected,2871583.3373850007
523371,321208,Auto,2310803.8,11.57,60,Closed,1336799.9982999999
523372,318556,Personal,2019681.65,9.3,84,Closed,1314812.7541500002
523373,319313,Personal,1431727.57,12.38,24,Active,354495.746332
523374,305875,Home,2507496.02,13.57,48,Active,1361068.8396560003
523375,330478,Auto,6401273.49,16.11,60,Closed,5156225.7961949995
523376,310555,Education,2212408.43,21.46,48,Closed,1899131.3963120002
523377,321503,Auto,4005291.125,10.87,120,Active,4353751.4528749995
523378,322044,Personal,6974652.9,13.43,60,Active,4683479.422350001
523379,312973,Business,1040609.07,21.84,48,Active,909076.083552
523380,308051,Personal,5170147.12,15.13,60,Active,3911216.296280001
523381,329823,Education,2111267.32,7.45,180,Closed,2359341.2301
523382,314306,Home,6185587.31,10.56,12,Active,653198.019936
523383,324349,Personal,2595091.43,8.7,120,Active,2257729.5441
523384,305105,Personal,5250625.14,11.27,180,Closed,8876181.799169999
523385,326261,Auto,6969737.66,7.34,180,Rejected,7673681.163659999
523386,306105,Home,3778147.78,7.98,84,Closed,2110473.349908
523387,303640,Education,6767037.33,9.76,240,Active,13209256.868159998
523388,300397,Auto,7138078.42,14.14,60,Active,5046621.44294
523389,315754,Auto,4224013.7,14.2,60,Active,2999049.727
523390,316861,Education,4696773.66,8.06,36,Active,1135679.8709880002
523391,312862,Home,6585246.53,7.2,48,Closed,1896551.0006400002
523392,306875,Education,3165090.08,7.87,60,Closed,1245462.9464800002
523393,323442,Personal,6939747.07,13.17,180,Active,13709470.336785002
523394,336683,Education,7637868.32,12.58,120,Active,9608438.34656
523395,305458,Education,1701511.76,20.89,24,Active,710891.6133280001
523396,318315,Auto,3078342.21,18.13,84,Active,3906724.0987109994
523397,315942,Personal,7927978.84,8.57,12,Active,679427.786588
523398,310875,Home,4348049.44,9.11,84,Active,2772751.1278880006
523399,309878,Home,4025353.43,16.81,60,Active,3383309.557915
523400,302839,Personal,7664301.36,14.16,84,Active,7596855.508032001
523401,314734,Business,4387613.46,16.05,48,Rejected,2816847.84132
523402,300203,Personal,5284599.04,13.46,24,Active,1422614.061568
523403,334129,Auto,5738929.35,19.41,24,Active,2227852.3736699997
523404,334589,Business,3320946.15,18.63,240,Active,12373845.354899999
523405,334766,Personal,1220394.08,8.56,36,Active,313397.19974400004
523406,313086,Business,4489093.79,15.39,180,Active,10363073.014215
523407,320504,Personal,1160248.5,19.11,240,Active,4434469.767
523408,306077,Business,3873978.68,9.22,180,Active,5357712.51444
523409,315685,Auto,3572386.19,13.34,36,Active,1429668.953238
523410,320755,Business,7781380.33,10.74,240,Defaulted,16714404.94884
523411,333347,Business,722724.52,11.21,60,Active,405087.09346
523412,320333,Home,7447271.11,14.59,180,Active,16298352.824235002
523413,315282,Education,2476909.07,10.28,60,Rejected,1273131.26198
523414,309447,Personal,4817085.01,12.82,180,Active,9263254.47423
523415,301012,Business,2128153.97,19.49,84,Active,2903440.461271
523416,312177,Business,2051372.87,12.3,36,Active,756956.5890300001
523417,308303,Home,3214091.8,10.21,180,Active,4922381.5917
523418,330020,Personal,2136562.91,11.48,180,Closed,3679161.3310200004
523419,338708,Education,1439995.55,8.06,84,Active,812445.4893100001
523420,316932,Home,5085445.36,11.21,84,Closed,3990548.973992001
523421,310947,Personal,310196.8,17.09,60,Active,265063.1656
523422,323400,Personal,4872193.62,11.65,240,Active,11352211.134600002
523423,330748,Home,1356715.34,15.26,12,Active,207034.760884
523424,300898,Auto,5066643.79,14.77,12,Rejected,748343.287783
523425,329968,Business,3458907.32,12.44,84,Active,3012016.494256
523426,331473,Business,6827836.48,8.84,120,Active,6035807.4483199995
523427,324466,Auto,3148114.87,7.33,240,Closed,4615136.399420001
523428,311573,Business,7085359.96,18.54,84,Active,9195380.156087998
523429,328431,Auto,7254579.22,17.27,120,Defaulted,12528658.31294
523430,335809,Auto,7583111.56,12.23,24,Closed,1854829.087576
523431,319920,Education,5901793.81,8.1,12,Rejected,478045.29861
523432,320264,Auto,5886383.69,12.79,12,Active,752868.473951
523433,324846,Auto,3589837.61,9.17,120,Closed,3291881.08837
523434,322084,Auto,4661642.09,8.17,180,Active,5712842.381294999
523435,322197,Personal,5254691.37,7.47,84,Closed,2747678.1173730004
523436,308516,Education,3048510.47,9.66,240,Active,5889722.22804
523437,321852,Business,2120070.72,17.13,12,Active,363168.114336
523438,323027,Personal,6680250.98,12.79,84,Active,5980828.702394
523439,306843,Personal,6859902.62,14.53,60,Closed,4983719.25343
523440,307964,Education,4098040.05,21.46,60,Active,4397196.97365
523441,324931,Education,3657617.23,11.89,180,Active,6523360.329705
523442,317744,Education,1580155.73,20.61,12,Closed,325670.095953
523443,333547,Personal,2676257.14,19.76,180,Closed,7932426.162960001
523444,313670,Home,3886676.43,10.06,84,Closed,2736997.5420060004
523445,312517,Auto,4173777.22,17.69,36,Active,2215023.570654
523446,329409,Auto,4613289.76,7.68,36,Active,1062901.9607039997
523447,325841,Business,1627458.9,21.55,60,Closed,1753586.9647499998
523448,301741,Auto,1224324.97,8.1,12,Defaulted,99170.32257
523449,322209,Personal,4713705.02,18.22,48,Closed,3435348.2185759996
523450,322270,Business,1946025.27,16.55,48,Defaulted,1288268.7287400002
523451,321143,Home,6639004.3,19.11,48,Closed,5074854.8869199995
523452,321121,Education,304542.27,9.92,48,Active,120842.372736
523453,311428,Business,1088951.38,8.41,240,Active,1831616.2211600002
523454,320971,Personal,6190767.05,19.05,36,Active,3538023.3690750003
523455,312180,Education,4866249.79,15.77,36,Active,2302222.775649
523456,324930,Education,4467115.71,8.44,48,Active,1508098.2636959997
523457,339331,Auto,3776251.54,14.88,84,Active,3933343.6040640003
523458,339435,Auto,175848.43,11.11,120,Rejected,195367.60572999995
523459,336215,Business,7035850.94,9.29,240,Active,13072611.046520002
523460,320873,Business,5164417.05,20.77,84,Active,7508545.948995
523461,313480,Auto,6001803.16,8.56,120,Rejected,5137543.5049600005
523462,307117,Auto,4865049.34,12.09,240,Active,11763689.304119999
523463,302794,Auto,5240059.49,14.74,12,Active,772384.768826
523464,309536,Auto,2665325.23,14.93,48,Active,1591732.2273559999
523465,300735,Education,5521182.41,7.98,240,Active,8811807.126360001
523466,332882,Business,6307305.79,11.15,48,Rejected,2813058.38234
523467,301208,Home,7909938.12,7.45,84,Active,4125032.72958
523468,329124,Auto,7317890.42,18.62,120,Closed,13625911.96204
523469,319226,Auto,6752907.88,9.72,120,Rejected,6563826.459360001
523470,304278,Personal,7144792.02,16.4,120,Active,11717458.9128
523471,327870,Auto,1119085.26,10.0,180,Defaulted,1678627.8900000001
523472,315335,Business,7426565.75,17.33,60,Defaulted,6435119.222375
523473,332536,Home,3977739.34,21.72,240,Active,17279299.692959998
523474,301559,Personal,2203482.1,18.55,48,Closed,1634983.7182
523475,313373,Auto,937656.85,19.64,240,Active,3683116.1068
523476,312248,Business,4590272.21,18.96,36,Active,2610946.833048
523477,329458,Business,317241.52,7.58,48,Defaulted,96187.62886400001
523478,321532,Business,6387446.75,14.74,240,Active,18830193.019
523479,328830,Auto,1888539.33,20.92,60,Active,1975412.1391800002
523480,315224,Business,4957009.45,17.99,84,Closed,6242362.000384999
523481,328181,Home,6073625.43,13.35,36,Closed,2432486.984715
523482,339577,Personal,7556941.05,8.79,12,Closed,664255.1182949999
523483,308115,Personal,6852852.22,20.57,48,Active,5638526.806616
523484,313947,Business,1646030.47,18.91,180,Rejected,4668965.428154999
523485,327795,Personal,1891520.51,9.16,60,Active,866316.39358
523486,337351,Home,5231463.01,9.38,36,Defaulted,1472133.691014
523487,332729,Personal,6382687.71,10.26,240,Rejected,13097275.18092
523488,339540,Education,6313419.18,19.67,48,Defaulted,4967398.210824
523489,318208,Personal,596760.21,14.19,60,Active,423401.3689949999
523490,308121,Home,723929.23,17.29,240,Active,2503347.27734
523492,318064,Education,101092.08,16.55,84,Active,117115.17468000003
523493,323748,Auto,1554986.65,8.59,120,Active,1335733.53235
523494,311093,Home,2197462.54,15.49,84,Active,2382708.632122
523495,334355,Home,6027636.57,17.02,84,Active,7181326.209497999
523496,326838,Auto,274021.35,9.26,84,Active,177620.63906999998
523497,332536,Home,4286654.8,17.55,240,Active,15046158.348000001
523498,310559,Personal,6058638.43,10.16,180,Active,9233364.967319999
523499,325058,Business,1880491.88,16.05,84,Active,2112732.62718
523500,310316,Education,7532249.41,11.17,12,Defaulted,841352.259097
523501,321175,Personal,6403083.75,10.24,120,Active,6556757.760000001
523502,315074,Home,5958629.04,17.09,12,Closed,1018329.702936
523503,328924,Education,7943117.71,14.97,24,Active,2378169.442374
523504,338499,Education,597727.12,21.58,180,Defaulted,1934842.68744
523505,332678,Personal,3695242.75,7.12,180,Active,3946519.2569999998
523506,318674,Education,4928432.0,8.24,180,Active,6091541.9520000005
523507,332584,Education,1682111.78,17.94,36,Active,905312.559996
523508,318263,Business,4171135.13,8.43,60,Closed,1758133.457295
523509,338181,Business,2348458.54,12.87,60,Defaulted,1511233.0704899996
523510,331294,Personal,7558534.69,18.45,84,Closed,9761847.552135002
523511,310977,Personal,1799701.44,18.81,24,Rejected,677047.6817279999
523512,308118,Auto,4957173.09,13.74,120,Closed,6811155.82566
523513,336700,Business,7584967.01,11.72,120,Closed,8889581.33572
523514,325878,Personal,7432775.43,16.79,120,Active,12479629.946969999
523515,329837,Home,460105.97,13.79,12,Active,63448.61326299999
523516,312903,Personal,1291423.45,17.46,120,Closed,2254825.3437
523517,318215,Auto,1801343.7,21.16,84,Closed,2668150.2884400003
523518,307802,Business,4147992.28,9.8,12,Rejected,406503.24344
523519,326632,Education,5021671.72,15.84,60,Active,3977164.0022399994
523520,331608,Business,922430.35,20.66,48,Active,762296.44124
523521,301905,Education,4480314.4,21.86,36,Active,2938190.1835200004
523522,337900,Home,767387.68,8.46,48,Active,259683.99091200004
523523,313800,Education,5492743.54,15.66,120,Rejected,8601636.383639999
523524,302660,Education,7927224.6,20.75,120,Closed,16448991.044999998
523525,312182,Auto,3914761.01,10.95,180,Closed,6429994.958924999
523526,307954,Business,7002346.95,14.4,120,Active,10083379.608000001
523527,300160,Undefined,7463844.01,19.22,60,Active,7172754.09361
523528,322354,Business,5916456.62,12.04,48,Active,2849365.508192
523529,306600,Auto,149463.37,12.23,48,Active,73117.480604
523530,331038,Home,7636362.99,13.61,84,Active,7275163.020573
523531,308511,Auto,3579420.84,16.57,240,Closed,11862200.663759999
523532,331005,Auto,1243617.27,7.11,120,Active,884211.87897
523533,309555,Education,180358.79,11.53,12,Active,20795.368487
523534,310208,Education,476662.11,17.19,12,Active,81938.21670900001
523535,334771,Business,5951022.44,12.83,120,Active,7635161.79052
523537,337308,Home,1576746.28,15.79,240,Closed,4979364.752239999
523538,323857,Personal,480213.45,11.68,240,Active,1121778.6192
523539,319600,Business,3844225.72,13.8,48,Active,2122012.59744
523540,328500,Personal,7605853.43,15.61,180,Active,17809105.806345
523541,304962,Education,7154532.76,12.65,36,Active,2715145.18242
523542,333676,Business,2709943.21,13.46,60,Active,1823791.78033
523543,327579,Personal,2272051.56,14.64,24,Rejected,665256.696768
523544,336168,Auto,1669454.22,12.39,84,Active,1447917.645006
523545,322369,Personal,3116737.86,17.41,48,Defaulted,2170496.245704
523546,339062,Education,4832465.76,21.61,48,Active,4177183.4029439995
523547,303117,Business,6167459.91,7.18,180,Active,6642354.32307
523548,309991,Education,1984106.34,7.02,48,Rejected,557137.060272
