Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status
526576,330396.0,Education,3715244.83,11.2,120,Rejected
526577,335256.0,Personal,5379470.49,8.42,36,Active
526578,338226.0,Personal,7789244.91,10.12,120,Active
526579,335654.0,Home,2097441.53,19.49,24,Rejected
526580,306940.0,Home,705989.86,8.81,48,Defaulted
526581,303457.0,Business,5717548.26,11.96,36,Active
526582,300394.0,Education,2137021.54,12.04,36,Active
526583,325704.0,Education,4478420.75,16.06,48,Active
526584,323545.0,Auto,3280415.53,21.91,180,Active
526585,315512.0,Auto,806909.26,14.45,36,Active
526586,314776.0,Education,4685828.1,7.84,240,Active
526587,331646.0,Personal,268647.39,10.91,24,Active
526588,313511.0,Education,5894294.21,20.41,180,Closed
526589,304876.0,Education,4654022.56,16.43,180,Closed
526590,315857.0,Business,124507.61,10.6,48,Defaulted 
526591,319980.0,Home,423873.62,12.02,84,Rejected
526592,329548.0,Education,5085605.09,14.08,120,Active
526593,321535.0,Education,2715350.37,15.06,48,Active
526594,333354.0,Education,4087231.21,11.59,48,Rejected
526595,320573.0,Home,106688.26,18.15,84,Active
526596,306871.0,Business,1613096.57,19.96,48,Closed
526597,330379.0,Education,1193097.91,16.08,240,Active
526598,336807.0,Personal,4374991.51,18.76,24,Active
526599,302157.0,Education,482494.8,13.36,60,Active
526600,333130.0,Business,7518898.65,16.46,180,Rejected
526601,336046.0,Education,7034512.67,13.11,36,Active
526602,320851.0,Home,423405.15,19.41,240,Active
526603,310104.0,Business,3137414.71,13.63,60,Active
526604,313368.0,Personal,6209994.16,8.71,48,Active
526605,318743.0,Auto,3398971.42,16.33,36,Active
526606,306433.0,Home,5640957.04,12.74,84,ACTIVE
526607,336746.0,Education,951001.68,21.96,180,Active
526608,331118.0,Auto,6735112.65,16.07,36,Defaulted
526609,304842.0,Home,2042276.76,18.63,48,Defaulted
526610,310365.0,Home,7868996.25,15.84,84,Active
526611,307114.0,Education,2194127.16,17.04,120,Active
526612,310493.0,Home,699245.76,17.63,240,Defaulted
526613,306640.0,Personal,4995982.67,15.68,12,Active
526614,303938.0,Home,3578983.45,16.85,240,Closed
526615,300426.0,Auto,3148649.57,14.81,36,Closed
526616,325930.0,Home ,5702909.83,19.45,60,Active
526617,312481.0,Education,5709309.02,7.96,240,Active
526618,304515.0,Auto,6657113.35,8.12,24,Closed
526619,327134.0,Home,4285121.43,20.45,240,Rejected
526620,316134.0,Education,7180246.74,16.64,48,Closed
526621,324502.0,Auto,5635531.53,14.33,84,Closed
526622,326153.0,Education,2000061.46,9.69,84,Active
526623,313476.0,Auto,7949755.22,16.5,180,Rejected
526624,325346.0,Auto,3334752.2,13.96,240,Active
526625,317495.0,Education,1238560.09,8.58,84,Defaulted
526626,328244.0,Personal,5161418.9,19.0,24,Closed
526627,314229.0,Auto,2574270.47,20.46,60,Active
526628,333823.0,Personal,3305485.81,20.6,120,Active
526629,323144.0,Business,2525143.4,12.5,240,Active
526630,312124.0,Personal,7027277.34,13.13,24,Active
526631,306244.0,Personal,7569637.2,16.65,120,Closed
526632,339289.0,Business,5013292.82,13.13,180,Active
526633,315661.0,Business,1028916.23,13.93,48,Active
526634,316268.0,Home,816028.58,14.77,120,ACTIVE
526635,301113.0,Auto,5706711.88,7.0,180,Rejected
526636,316029.0,Home,2130280.0,11.81,48,Active
526637,333431.0,Personal,2764259.78,9.53,120,Rejected
526638,323643.0,Auto,4543487.17,16.69,48,Active
526639,324795.0,Auto,1391168.17,20.9,36,Active
526640,306521.0,Auto,238522.45,17.42,180,Active
526641,300640.0,Home,6544583.08,12.38,24,Active
526642,300265.0,Personal,3167031.69,12.1,24,Rejected
526643,312207.0,Education,6495838.23,19.51,48,Active
526644,326729.0,Personal,3510850.21,10.75,36,Active
526645,302111.0,Education,2457586.02,13.81,180,Active
526646,318446.0,Personal,7267644.97,10.38,36,Closed
526647,332869.0,Business,5074479.04,9.03,36,Closed
526648,331614.0,Education,5103442.23,10.54,180,Active
526649,331878.0,Home,7305727.37,14.75,84,Active
526650,315451.0,Personal,3481366.28,14.22,240,Active
526651,324060.0,Home,3413563.0,8.4,120,Active
526652,306756.0,Home,271278.93,8.1,120,Active
526653,300679.0,Auto,3807092.98,10.71,240,Closed
526654,301754.0,Auto,7353307.68,15.91,180,Active
526655,313389.0,Education,2043397.58,12.11,24,Rejected
526656,326862.0,Auto,7512975.09,14.57,180,Active
526657,334170.0,Education,3514128.81,8.12,48,Active
526658,308461.0,Personal,217693.96,10.19,12,Closed
526659,323420.0,Home,4400498.28,7.4,180,Active
526660,311390.0,Home,1964376.79,16.59,36,Active
526661,304974.0,Auto,5828846.16,7.84,84,Closed
526662,316791.0,Personal,1782228.81,16.72,12,Active
526663,336473.0,Personal,7884359.67,10.1,120,Rejected
526664,314682.0,Personal,3639282.4,13.58,24,Active
526665,331598.0,Business ,6352342.52,19.32,120,Active
526666,309262.0,Personal,6241781.28,7.85,180,Active
526667,326181.0,Home,2749509.53,21.71,12,Active
526668,331523.0,Personal,3312477.5,9.94,36,Active
526669,313403.0,Personal,7305290.32,11.53,60,Active
526670,306754.0,Business,583669.92,13.09,240,Active
526671,331703.0,Personal,7029397.01,8.77,240,Closed
526672,339046.0,Education,3983620.08,9.46,48,Active
526673,325866.0,Education,6848562.19,8.49,48,Rejected
526674,304148.0,Education,230825.04,11.6,24,Rejected
526675,301248.0,Auto,1459700.3,18.65,60,Active
526676,334695.0,,6089795.54,21.08,240,Active
526677,339182.0,Home,3226691.32,12.5,240,Active
526678,300661.0,Business,4219114.0,12.45,84,Active
526679,309073.0,Auto,6064139.91,14.77,180,Active
526680,307113.0,BUSINESS,4048576.31,10.11,240,Closed
526681,310702.0,Home,4245431.48,18.45,36,Active
526682,322172.0,Education ,1749412.23,13.94,120,Rejected
526683,300444.0,Home,6262547.67,8.71,36,Defaulted
526684,315788.0,Business,4766069.98,18.86,120,Defaulted
526685,301977.0,Home,5152138.31,19.42,84,Rejected
526686,300214.0,Auto,1542483.24,16.04,12,Closed
526687,317364.0,Auto,7014220.5,17.26,240,Closed
526688,334120.0,Business,4572661.97,7.73,24,Active
526689,310668.0,Auto,4962947.61,9.17,60,DEFAULTED
526690,314743.0,Personal,7154541.94,16.1,48,Closed
526691,339105.0,Personal,6711747.98,15.18,48,Closed
526692,318047.0,Auto,2047144.06,15.57,48,Active
526693,311134.0,Business,3237805.42,18.74,48,Defaulted
526694,330632.0,Business,5250323.46,20.92,60,Active
526695,306391.0,Education,5726149.13,7.14,120,Active
526696,311569.0,Education,7309176.11,14.29,12,Active
526697,317219.0,Home,1631098.06,13.22,180,CLOSED
526698,311879.0,Education,3686973.49,20.94,240,Closed
526699,339233.0,Business,5525258.83,19.46,240,Active
526700,317177.0,Home,2357087.33,14.4,48,Active
526701,311740.0,Home,2238402.85,21.98,120,Closed
526702,317012.0,Auto,3100540.16,11.41,60,Rejected
526703,328100.0,Business,4239836.39,16.52,180,Closed
526704,301330.0,Personal,720378.22,17.01,240,Closed
526705,305928.0,Education,5895329.15,10.53,24,Closed
526706,323103.0,Business,322350.19,12.62,120,Closed
526707,307444.0,Home,6936967.26,7.52,84,Active
526708,312060.0,Home,7849087.43,14.95,24,Active
526709,327327.0,Home,5970629.71,17.92,240,Active
526710,316120.0,Education,3386138.5,7.97,36,Active
526711,301860.0,Home,458951.2,15.91,84,Active
526712,309095.0,Education,6940258.45,21.17,84,Active
526713,305676.0,Home,1245357.8,13.63,24,Active
526714,308968.0,Auto,3546498.58,10.98,180,Closed
526715,315013.0,Home,7222651.81,9.54,180,Active
526716,327306.0,Business,3865230.51,10.11,48,Active
526717,329940.0,Personal,3838234.95,13.03,48,Active
526718,335123.0,Home,5036406.95,20.88,48,Active
526719,335027.0,Personal,6226490.5,14.85,84,Closed
526720,324763.0,Auto,6512169.76,13.17,120,Active
526721,322642.0,Home,2530384.68,15.22,84,Closed
526722,339075.0,Auto,7831375.85,17.56,12,Rejected
526723,318959.0,Personal,7378424.64,11.34,180,Active
526724,334521.0,Business,1505874.15,10.46,12,Rejected
526725,329169.0,Education,4111253.59,8.11,24,Active
526726,331022.0,Education,2452002.13,21.43,24,Active
526727,322228.0,Auto,7193575.99,15.92,84,Active
526728,325643.0,Business,5199321.69,9.97,180,Active
526729,323799.0,Business,3197742.55,10.86,12,Active
526730,312849.0,Personal,4785362.54,14.29,36,Active
526731,335640.0,Home,7701728.55,18.55,24,Rejected
526732,322710.0,Business,5524294.75,12.15,84,Active
526733,332994.0,Business,7116961.42,18.11,180,Active
526734,313369.0,Home,4852728.34,16.03,120,Active
526735,310105.0,Education,7282382.58,19.46,120,Closed
526736,336697.0,Home,3948726.21,13.82,240,Rejected
526737,338806.0,Home,2997983.24,21.9,60,Closed
526738,310732.0,Auto,201461.69,15.8,84,Active
526739,317314.0,Education,5700031.4,18.66,180,Active
526740,300064.0,Home,582960.62,21.15,48,Active
526741,330915.0,Personal,1180160.63,20.76,120,Active
526742,302133.0,Home,3595173.9,21.65,84,Active
526743,336819.0,Education,6866075.24,20.7,180,Active
526744,339516.0,Personal,6064506.79,10.92,60,Closed
526745,334114.0,Education,2639580.27,7.77,84,Active
526746,325776.0,Home,2210958.21,7.03,240,Active
526747,306486.0,Auto,7896479.99,13.53,36,Rejected
526748,308352.0,Education,6484024.56,13.93,180,Active
526749,317443.0,Auto,7772011.08,8.37,36,Defaulted
526750,330132.0,Home,3447708.99,16.38,180,Active
526751,301976.0,Personal,6043902.04,10.19,36,Active
526752,305393.0,Education,4303015.33,16.31,180,Active
526753,309572.0,Business,3120515.12,13.39,120,Active
526754,334612.0,Auto,4889151.46,7.41,60,Active
526755,318914.0,Auto,2524051.93,18.47,36,Active
526756,306238.0,Business,2420613.85,12.53,240,Active
526757,322083.0,Home,7198459.5,17.45,36,Active
526758,318346.0,Auto,7418295.95,20.25,48,Active
526759,301107.0,Auto,164247.05,20.22,240,Closed
526760,331533.0,Personal,7786090.73,8.87,36,Closed
526761,337531.0,Auto,939423.26,15.32,12,Active
526762,323288.0,Personal,3122470.32,15.98,120,Active
526763,313573.0,Personal,3864266.71,20.21,24,Defaulted
526764,320584.0,Business,,16.32,24,Active
526765,328070.0,Home,4474587.58,19.25,48,Closed
526766,318677.0,Home,1223151.93,17.49,84,Active
526767,303272.0,Business,280476.12,8.51,48,Closed
526768,308140.0,Auto,2509886.29,14.86,180,Defaulted
526769,312364.0,Home,6923462.02,15.03,60,Active
526770,313084.0,Home,2967080.13,17.19,84,Active
526771,315335.0,Business,2634034.04,21.25,12,Active
526772,302450.0,Business,7171980.1,14.52,84,Closed
526773,324759.0,Education,1358946.3,9.91,84,Active
526774,301016.0,Business,6304414.97,21.24,36,Active
526775,301973.0,Business,6964887.38,13.52,84,Active
526776,333204.0,Education,7102157.32,21.14,36,Active
526777,332301.0,Home,1621897.18,13.59,24,Rejected
526778,314836.0,Personal,2611231.88,10.65,48,Closed
526779,304197.0,Auto,7917873.14,14.97,240,Active
526780,328946.0,Business,1716142.65,14.8,84,Active
526781,321007.0,Education,7412926.65,8.41,12,Closed
526782,308862.0,Home,6579958.78,20.3,120,Rejected
526783,304283.0,Education,2888369.13,17.28,120,Defaulted
526784,325432.0,Business,2870401.42,18.57,60,Active
526785,311109.0,Personal,3387411.92,18.7,36,Active
526786,307297.0,Auto,7269547.79,20.2,84,Active
526787,310812.0,Personal,2018825.33,21.67,48,Active
526788,336271.0,Auto,4521775.08,19.9,60,Closed
526789,328102.0,Education,144816.6,12.67,60,Closed
526790,338355.0,Home,832130.95,20.66,60,Active
526791,308034.0,Business,1354181.78,14.09,36,Rejected
526792,326214.0,Business,3382124.44,13.32,120,Active
526793,325223.0,Home,7206706.69,8.79,36,Active
526794,328835.0,Auto,6288196.62,18.32,36,Active
526795,327833.0,Business,7543326.86,20.14,24,Active
526796,324626.0,Business,2555468.05,17.96,180,Rejected
526797,308622.0,Home,3102344.41,20.0,36,Closed
526798,309823.0,Education,3276810.73,9.35,36,Rejected
526799,338768.0,Personal,1769585.25,21.51,240,Active
526800,308680.0,Personal,4371014.37,19.24,84,Closed
526801,310006.0,Business,7704713.98,9.95,24,Active
526802,319440.0,Auto,3425692.3,12.37,180,Active
526803,328185.0,Auto,2429595.25,8.15,240,Active
526804,318035.0,Education,4466533.0,8.36,180,Active
526805,328341.0,Business,6306601.52,9.31,24,Closed
526806,302214.0,Business,2040702.19,7.59,84,Closed
526807,302188.0,Education,2222430.79,12.69,84,Active
526808,303669.0,Home,7953894.49,13.92,48,Active
526809,324919.0,Business,6607088.51,18.49,180,Active
526810,,Home,5324399.08,19.67,60,Active
526811,334734.0,Education,5428999.33,9.9,60,Defaulted
526812,329831.0,Business,2461228.86,21.15,48,Closed
526813,319514.0,Business,5579285.05,18.98,48,Active
526814,322976.0,Home,3164916.56,9.74,36,Closed
526815,334261.0,Business,2735420.53,21.37,120,Closed
526816,335894.0,Home,606952.13,10.07,36,Active
526817,328556.0,Personal,4624721.87,14.09,180,Active
526818,334583.0,Personal,2140247.57,10.02,180,Rejected
526819,315366.0,Auto,1382426.04,20.53,120,Closed
526820,333775.0,Personal,1848203.15,14.17,60,Active
526821,325142.0,Personal,2250751.36,21.51,240,Active
526822,309444.0,Personal,7907184.54,8.14,240,Active
526823,302608.0,Education,4333184.36,13.05,48,Closed
526824,303395.0,Auto,4790399.38,19.24,240,Active
526825,319715.0,Personal,1935896.5,16.46,60,Active
526826,333306.0,Business,3533936.07,16.83,12,Active
526827,316933.0,Personal,7629784.51,18.5,60,Closed
526828,308210.0,Auto,3345418.37,15.62,12,Active
526829,310333.0,Business,1290694.8,16.35,48,Active
526830,,Business ,4196219.02,13.89,36,Closed
526831,301119.0,Education,2829133.73,8.47,24,Rejected
526832,321384.0,Auto,5996946.61,9.76,24,Active
526833,334942.0,Personal,4928518.05,13.31,24,Active
526834,332928.0,Auto,7661711.23,8.67,24,Active
526835,314471.0,Business,6176190.82,7.55,120,Defaulted
526836,312341.0,Home,2371821.1,17.31,36,Closed
526837,329784.0,Home,4348173.13,14.17,12,Active
526838,330138.0,Education,6327190.59,7.52,180,Rejected
526839,307511.0,Personal,3414630.26,9.58,24,Active
526840,322545.0,Home,1528657.25,21.4,240,Closed
526841,301906.0,Home,6740519.76,17.27,84,Active
526842,332363.0,Home,6959685.66,19.49,36,Active
526843,318490.0,Personal,996406.31,20.64,36,Closed
526844,307896.0,Education,335242.7,7.65,180,Active
526845,336731.0,Education,4247644.1,20.4,60,Closed
526846,320362.0,Auto,797824.82,17.69,120,Active
526847,337821.0,Home,4702166.44,10.31,180,Active
526848,334268.0,Personal,5478021.92,9.91,24,Active
526849,334686.0,Personal,4614192.77,18.91,24,Active
526850,315820.0,Education,109958.6,16.24,120,Active
526851,335815.0,Personal,7729246.4,7.23,120,Active
526852,306244.0,Home,598635.37,8.22,12,Active
526853,300408.0,Business,322643.08,21.94,240,Active
526854,333315.0,Business,1709589.5,20.73,24,Closed
526855,333311.0,Home,267521.23,9.06,84,Rejected
526856,322740.0,Home,1820820.79,15.45,84,Active
526857,304163.0,Education,7193825.54,15.77,120,Active
526858,322826.0,Home,3912461.37,19.94,48,Active
526859,323107.0,Auto,757106.49,16.87,12,Closed
526860,310188.0,Education,1649007.81,15.07,60,Active
526861,337605.0,Home,1194944.18,21.66,48,Active
526862,314799.0,Education,3931381.85,18.46,24,Active
526863,320246.0,Business,5640233.27,10.87,60,Active
526864,321619.0,Auto,5481999.26,21.82,60,Active
526865,313404.0,Business,7027379.61,13.8,120,Active
526866,338641.0,Home,732871.81,10.09,36,Rejected
526867,305345.0,Auto,4576846.1,17.06,60,Closed
526868,336408.0,Personal,5971548.56,17.44,120,Active
526869,335263.0,Business,2199819.81,9.77,48,Closed
526870,327199.0,Auto,1415790.14,7.88,60,Active
526871,335565.0,Personal,1828579.07,15.83,180,Active
526872,303302.0,Home,7035090.55,21.92,36,Closed
526873,310888.0,Education,4722969.11,8.31,36,Active
526874,323326.0,Home,7604680.56,15.03,48,Active
526875,333303.0,Personal,3975951.15,17.6,180,Closed
526876,324487.0,Personal,5783785.9,15.86,12,Active
526877,318368.0,Education,7827273.09,10.95,180,Active
526878,314891.0,Business,591246.74,21.97,48,Active
526879,336435.0,Education,5797286.0,17.77,240,Closed
526880,315231.0,BUSINESS,6324159.16,17.2,60,Active
526881,337051.0,Auto,3081442.85,16.18,180,Rejected
526882,302382.0,Business,626065.08,16.77,84,Active
526883,329781.0,Education,339727.17,21.32,48,Defaulted
526884,334640.0,Education,2171351.22,9.38,60,Active
526885,328466.0,Auto,5208268.74,12.81,24,Active
526886,329279.0,Auto,1353783.97,12.22,120,Defaulted
526887,338607.0,Personal,495859.03,10.22,180,Active
526888,336312.0,Home,4375984.13,16.42,240,Defaulted
526889,329109.0,Business,4097114.92,9.54,60,Active
526890,325408.0,Business,4134884.62,10.16,36,Active
526891,305115.0,Education,7811515.29,13.6,48,Active
526892,323760.0,Auto,2595471.67,10.5,84,Active
526893,323205.0,Business,4370471.29,13.94,48,Closed
526894,331464.0,Business,5319842.9,15.6,48,Closed
526895,305426.0,Personal,7015650.22,9.25,60,Closed
526896,329455.0,Personal,3121235.98,13.56,180,Rejected
526897,315991.0,Auto,5225321.03,14.19,60,Closed
526898,309809.0,Auto,4177043.44,10.08,24,Active
526899,334743.0,Auto,5543532.88,12.39,24,Active
526900,305945.0,Business,7791983.9,11.3,180,Active
526901,300063.0,Home,5598179.77,21.38,36,Active
526902,,Home,7522850.75,8.3,36,Rejected
526903,307376.0,Business,4427288.81,19.64,60,Active
526904,335973.0,Home,7730669.73,9.1,180,Active
526905,332858.0,Home,2218494.7,13.93,120,Rejected
526906,314227.0,Education,372149.31,20.62,48,Closed
526907,313724.0,Auto,6958383.59,21.27,84,Defaulted
526908,332305.0,Business,6884632.58,20.57,48,Defaulted
526909,302053.0,Personal,2409244.98,10.65,120,Active
526910,337946.0,Home,6648879.13,9.07,12,Active
526911,305566.0,Home,4585053.52,19.11,120,Closed
526912,331498.0,Personal,3220941.33,18.36,60,Rejected
526913,332122.0,Auto,4366271.54,9.62,240,Rejected
526914,318512.0,Education,4372750.61,8.85,120,Active
526915,338884.0,Education,4699102.26,9.5,24,Closed
526916,319695.0,Personal,5013793.85,9.43,36,Active
526917,305340.0,Personal,5837849.13,13.57,60,Rejected
526918,331877.0,Auto,7186531.22,10.76,84,Closed
526919,321139.0,Business,4110056.88,11.89,36,Closed
526920,335088.0,Business,5468341.53,14.53,12,Active
526921,316536.0,Home,730872.02,8.72,48,Active
526922,337103.0,Home,1898437.81,19.17,120,Rejected
526923,305145.0,Personal,6337080.41,15.67,180,Closed
526924,336940.0,Education,546624.42,19.18,24,Active
526925,328188.0,Auto,2795366.15,12.53,12,Closed
526926,333198.0,Personal,2854484.32,10.88,24,Rejected
526927,312828.0,Business,640067.95,9.59,180,Active
526928,,Education,3030554.91,12.39,120,Active
526929,322290.0,Home,5262902.73,7.95,120,Active
526930,318993.0,Home,6517083.78,13.48,180,Active
526931,306071.0,Personal,217068.27,14.89,48,Active
526932,323203.0,Business,6124725.38,16.46,120,Closed
526933,333567.0,Business,1509864.86,7.88,36,Active 
526934,339832.0,Auto,7768735.36,21.07,60,Active
526935,325195.0,Business,4286377.64,12.04,36,Closed
526936,338572.0,Personal,3027350.96,18.15,180,Active
526937,325821.0,Education,4278372.13,8.61,120,Active
526938,305595.0,Home,204462.08,20.1,240,Defaulted
526939,327978.0,Personal,7715667.89,10.69,24,Rejected
526940,309752.0,Home,5444922.34,13.96,48,Active 
526941,331091.0,Personal,2215993.28,7.35,12,Rejected
526942,339878.0,Business,5729035.83,12.06,240,Rejected
526943,337731.0,Personal,130730.15,19.92,84,Active
526944,309408.0,Auto,473513.49,18.01,36,Active
526945,310065.0,Auto,4810383.84,8.97,60,Active
526946,329421.0,Auto,1929508.31,8.06,60,Active
