Complaint_ID,Customer_ID,Complaint_Date,Type,Priority,Resolution_Days,Satisfaction
919563,312152,2023-06-20 23:02:10,Fraud,Critical,9,3
919564,337580,2023-10-22 02:54:23,Fraud,High,6,2
919565,328147,2025-09-23 05:25:04,Card,High,6,4
919566,313464,2025-11-27 07:11:39,Service,Low,5,5
919567,305712,2025-07-27 12:07:08,Fraud,Critical,6,3
919568,300839,2024-11-19 17:23:59,Loan,Low,5,1
919569,321244,2024-01-12 09:08:43,Fraud,Medium,18,4
919570,334510,2023-08-22 12:03:54,App,Critical,19,5
919571,301727,2025-02-07 10:50:28,App,Medium,1,2
919572,329861,2023-09-20 16:41:19,Transaction,Medium,12,5
919573,323226,2023-05-22 01:50:46,Service,High,8,2
919574,313266,2024-02-21 16:28:14,Service,High,11,3
919575,303354,2024-04-11 19:48:34,App,Critical,8,1
919576,319992,2024-08-10 07:26:17,Loan,Low,9,4
919577,310614,2024-09-29 20:55:58,Service,Medium,4,1
919578,336700,2025-05-13 23:37:59,Loan,Low,1,2
919579,328612,2024-03-09 13:13:46,Fraud,High,12,1
919580,304570,2023-02-22 21:05:43,App,Medium,1,1
919581,318925,2023-03-05 18:13:17,App,Medium,5,4
919582,310510,2025-08-21 00:05:34,Transaction,High,16,2
919583,321689,2025-12-27 10:07:16,Service,Critical,15,2
919584,308457,2023-12-28 23:21:25,Fraud,High,3,1
919585,338928,2024-07-08 03:06:12,Card,Medium,10,2
919586,302373,2023-01-24 22:15:45,Service,Critical,10,1
919587,323823,2023-08-21 09:41:28,Fraud,High,0,4
919588,323917,2024-06-22 04:15:20,Card,High,13,1
919589,320833,2023-09-23 12:58:08,Loan,Low,15,4
919590,320519,2025-08-08 16:26:28,Card,Medium,0,2
919591,333244,2024-10-11 07:09:22,Service,Low,4,3
919592,311211,2024-05-09 13:48:01,Card,Critical,10,1
919593,332525,2024-08-04 07:51:56,Service,Critical,18,3
919594,303138,2025-07-22 22:33:15,App,Low,18,4
919595,329734,2024-11-24 00:31:20,Service,Critical,13,2
919596,337206,2023-11-19 04:24:24,Card,Medium,5,4
919597,336121,2025-04-14 02:43:42,Transaction,Critical,17,1
919598,314565,2024-04-27 02:17:27,Card,Medium,1,4
919599,312581,2024-07-30 04:31:55,Fraud,Low,13,1
919600,306619,2023-05-09 05:25:13,Fraud,Low,3,5
919601,332895,2025-03-01 02:39:05,Card,High,18,5
919602,335845,2023-11-28 13:02:25,Service,Low,17,5
919603,334422,2025-02-14 15:02:53,Loan,Low,0,3
919604,333592,2023-04-25 10:38:22,Transaction,Low,3,1
919605,339091,2024-09-24 08:11:48,App,High,2,4
919606,335714,2023-07-30 03:28:42,Transaction,Critical,8,2
919607,333601,2025-08-02 09:15:25,Card,Critical,6,3
919608,300543,2024-11-13 06:25:18,Card,High,17,4
919609,338576,2024-01-04 02:08:29,Card,High,5,2
919610,301542,2023-11-02 18:19:51,Service,Low,9,4
919611,330932,2023-03-01 07:03:45,Transaction,High,6,5
919612,332889,2025-01-27 16:58:08,Fraud,Medium,4,4
919613,336363,2025-09-29 15:28:14,Service,Critical,6,3
919614,338317,2023-04-10 09:30:18,App,Critical,12,5
919615,329919,2023-11-23 17:00:54,Transaction,High,0,2
919616,319814,2024-11-05 18:35:03,Loan,Low,4,5
919617,327681,2025-06-13 08:17:57,Loan,Critical,18,2
919618,332266,2025-07-12 01:50:48,Transaction,Low,16,4
919619,321103,2025-12-23 01:23:12,Transaction,Low,12,4
919620,320078,2025-08-27 05:43:11,Service,Low,19,2
919621,310922,2025-02-22 13:11:48,Loan,High,9,3
919622,315897,2025-07-02 17:14:49,Transaction,Medium,4,3
919623,319076,2025-01-03 11:44:49,Transaction,Low,2,2
919624,302025,2024-07-07 01:19:17,App,Low,0,4
919625,307349,2023-08-29 19:08:07,Fraud,Medium,6,1
919626,339770,2025-12-20 09:59:45,Fraud,Critical,17,5
919627,311402,2023-10-23 04:35:09,Service,Medium,12,4
919628,309994,2024-10-10 07:25:35,Transaction,High,3,5
919629,304825,2023-01-22 04:00:13,Transaction,Critical,7,4
919630,320878,2023-02-08 22:08:44,Fraud,Medium,7,3
919631,324842,2023-10-22 13:21:53,Service,Critical,15,3
919632,335845,2023-03-17 18:57:11,Card,Medium,4,2
919633,302633,2024-03-05 13:22:25,Service,Low,15,4
919634,312889,2024-04-16 23:44:58,Service,Critical,12,1
919635,336441,2025-11-06 13:24:08,Fraud,Low,16,2
919636,337883,2023-02-16 16:41:15,Card,Low,16,1
919637,320112,2025-09-20 19:28:16,Transaction,Critical,3,2
919638,320087,2024-06-08 19:00:19,Fraud,High,2,3
919639,312260,2023-10-06 10:43:39,Transaction,Low,6,4
919640,325980,2025-01-30 16:07:43,Fraud,Medium,13,3
919641,307066,2024-06-03 04:03:12,App,Critical,4,4
919642,305077,2025-07-12 02:47:31,App,High,4,2
919643,322395,2024-07-04 06:12:47,Loan,Low,18,5
919644,313414,2025-08-28 00:06:33,Card,Low,14,1
919645,330467,2024-11-01 21:27:57,Transaction,Low,16,2
919646,315531,2023-05-30 13:25:01,Loan,Low,8,4
919647,334405,2025-06-12 01:28:13,Service,High,6,1
919648,310863,2023-03-27 09:35:41,App,High,15,4
919649,308167,2024-01-20 11:34:28,App,Low,15,2
919650,306441,2025-09-22 21:35:08,Loan,Low,16,3
919651,322347,2025-12-07 01:10:09,Service,High,15,4
919652,334486,2024-12-03 09:41:28,Service,Medium,3,5
919653,330581,2024-08-30 21:47:40,App,Low,0,4
919654,301812,2024-01-16 11:17:14,Card,Critical,19,1
919655,322067,2023-04-23 10:10:40,App,Low,6,5
919656,324389,2024-06-25 04:24:42,App,Low,11,2
919657,330075,2025-10-03 18:58:16,Service,Critical,12,4
919658,336399,2023-05-07 04:20:13,Service,Medium,12,1
919659,305378,2024-03-07 17:47:55,Card,Critical,6,2
919660,323734,2023-01-25 06:25:11,App,Medium,19,3
919661,312587,2023-06-03 19:53:17,Loan,Critical,11,2
919662,305111,2024-01-27 15:17:18,Loan,Critical,18,2
919663,332435,2023-03-10 16:38:18,Service,Critical,1,3
919664,336429,2023-02-27 03:26:47,Fraud,Critical,15,2
919665,336325,2023-06-07 02:57:35,Transaction,Medium,17,5
919666,317436,2024-09-27 08:06:17,Service,High,16,5
919667,302766,2024-03-11 07:23:28,Service,Medium,15,3
919668,321511,2023-06-14 19:10:35,Transaction,Low,17,5
919669,335602,2025-06-07 13:44:39,Transaction,High,14,3
919670,308692,2024-02-13 01:47:14,Fraud,Critical,2,4
919671,336867,2023-04-16 07:09:29,Loan,High,8,5
919672,328709,2023-02-10 14:43:43,Loan,Medium,9,3
919673,316086,2025-04-17 03:04:47,App,Low,10,2
919674,327322,2024-07-25 15:03:44,Fraud,Low,13,2
919675,321535,2025-10-12 01:01:55,Card,High,11,5
919676,327825,2023-09-23 09:06:17,Transaction,Medium,12,3
919677,314336,2023-03-16 22:40:23,Transaction,Low,16,3
919678,314796,2025-05-18 14:52:47,Transaction,Low,2,4
919679,326753,2023-12-09 12:10:06,Service,Medium,5,1
919680,325005,2025-02-11 20:47:45,Card,Critical,11,4
919681,325425,2023-12-16 19:27:53,Service,Low,11,5
919682,333275,2023-10-19 14:20:41,Transaction,Critical,14,5
919683,325358,2025-07-28 05:33:20,App,Medium,1,3
919684,309910,2025-06-12 16:14:33,Service,Critical,4,2
919685,314466,2023-10-09 23:40:32,Fraud,High,5,3
919686,300281,2025-10-12 23:50:01,Transaction,Medium,10,1
919687,301966,2024-08-03 02:03:08,Card,Low,13,3
919688,330879,2023-02-07 17:51:00,Loan,Critical,3,3
919689,325073,2023-07-30 21:10:27,Loan,Critical,1,3
919690,332383,2025-05-06 19:02:52,Fraud,High,18,4
919691,333915,2025-08-21 10:07:09,Transaction,Medium,11,2
919692,318712,2024-05-19 05:51:18,Fraud,High,7,1
919693,324032,2023-12-25 13:51:02,Fraud,Critical,19,2
919694,329803,2023-02-25 05:41:58,Loan,High,17,1
919695,321738,2023-11-17 22:08:07,Loan,High,12,2
919696,316534,2024-06-30 01:35:22,Transaction,High,2,2
919697,339768,2025-04-03 19:40:59,Loan,Medium,15,3
919698,337856,2023-01-26 01:17:48,Service,Low,11,2
919699,327856,2024-04-26 18:34:50,Transaction,Low,18,5
919700,302591,2025-01-09 12:21:59,Card,High,13,1
919701,302277,2023-02-28 13:59:45,Service,Critical,8,3
919702,311531,2023-02-01 12:53:42,Loan,Low,10,5
919703,335551,2024-05-15 06:48:11,Loan,Critical,5,3
919704,313877,2025-11-08 09:10:54,Transaction,Medium,9,3
919705,312610,2025-05-22 23:35:49,Loan,Low,4,5
919706,331818,2023-02-26 10:52:05,Fraud,High,13,3
919707,331022,2023-02-27 14:04:33,Fraud,High,0,1
919708,311270,2023-03-01 15:19:14,App,Low,4,4
919709,321369,2023-03-30 01:10:20,App,Critical,13,5
919710,339632,2024-06-07 05:13:29,Fraud,Critical,18,3
919711,311768,2025-03-04 01:36:00,Transaction,High,1,2
919712,321015,2023-12-15 17:40:35,Card,Low,4,5
919713,307125,2024-11-04 09:31:16,Loan,Critical,10,4
919714,332721,2024-10-14 20:57:28,Loan,High,4,1
919715,331149,2024-06-23 16:31:25,Service,Low,3,5
919716,330698,2025-05-29 08:46:01,Service,High,2,1
919717,300047,2024-08-23 14:03:57,Card,Medium,10,4
919718,321769,2023-05-07 07:18:02,Card,Medium,18,4
919719,310462,2024-08-23 20:19:48,Fraud,Low,0,1
919720,335458,2025-04-28 18:50:09,App,High,16,4
919721,315920,2025-05-12 07:28:00,Service,Critical,6,2
919722,330573,2024-10-28 08:01:16,Service,High,5,4
919723,306186,2024-11-07 16:03:18,Transaction,Medium,5,2
919724,336004,2023-07-28 18:34:01,Card,Medium,8,2
919725,324351,2025-02-24 19:52:42,App,Low,11,1
919726,332906,2025-07-19 06:39:18,Card,High,7,5
919727,322583,2025-10-17 04:29:03,Card,Low,19,2
919728,300178,2024-08-03 21:39:27,Card,Medium,9,4
919729,322902,2025-07-08 06:01:23,Transaction,Critical,13,2
919730,321928,2025-07-05 06:09:00,Transaction,High,17,4
919731,330176,2025-04-13 20:53:16,Loan,High,17,2
919732,332552,2023-11-09 03:56:00,Card,Low,19,3
919733,322584,2025-05-01 23:22:12,Transaction,Medium,10,1
919734,329086,2025-01-26 19:13:30,Card,Low,14,2
919735,323562,2023-06-26 21:05:58,App,Critical,19,1
919736,315077,2023-08-15 16:42:00,Fraud,Low,4,2
919737,320054,2025-12-16 07:03:42,Service,High,14,1
919738,308716,2025-11-12 09:33:42,Loan,Medium,18,5
919739,302068,2024-04-30 01:23:35,App,Critical,12,5
919740,314365,2023-06-07 04:31:22,Fraud,Medium,14,2
919741,336061,2024-01-08 22:00:26,Transaction,Medium,6,2
919742,324107,2025-03-29 11:18:27,Service,High,11,4
919743,318403,2024-11-28 17:33:59,Transaction,High,9,3
919744,304019,2024-03-25 18:44:36,Loan,Low,2,3
919745,336287,2023-11-20 18:34:23,Loan,High,12,1
919746,310529,2024-04-10 02:27:43,Transaction,Critical,7,2
919747,320589,2023-07-05 04:10:04,App,Medium,2,4
919748,323427,2025-07-29 22:19:15,Card,Critical,12,5
919749,317978,2025-09-10 04:09:50,Card,Critical,8,2
919750,326569,2025-06-30 20:36:07,Transaction,Medium,6,5
919751,337867,2024-10-23 16:03:19,Transaction,High,19,2
919752,337733,2025-03-28 17:54:30,Card,Medium,18,3
919753,331787,2025-02-08 01:39:03,Fraud,Low,2,3
919754,303601,2025-11-13 07:29:28,Transaction,Medium,5,4
919755,315753,2025-04-23 16:44:46,Fraud,Medium,1,5
919756,326746,2024-12-10 05:31:00,Transaction,Low,6,1
919757,331119,2025-05-27 08:19:08,Service,Low,16,3
919758,327835,2023-11-18 12:33:04,App,Medium,4,4
919759,320640,2025-02-03 10:11:47,Transaction,Critical,1,3
919760,336681,2024-06-18 18:33:34,App,Medium,19,3
919761,305402,2023-03-18 19:15:35,Loan,High,17,3
919762,303179,2025-07-02 04:55:11,App,Medium,5,4
919763,334061,2023-05-16 16:27:32,Loan,Medium,11,1
919764,331576,2023-09-20 19:21:00,Fraud,Medium,8,4
919765,329046,2024-05-20 18:47:01,Service,Critical,6,2
919766,338083,2025-06-18 03:03:22,Transaction,High,10,2
919767,324804,2024-04-04 23:46:20,Loan,Critical,14,5
919768,315132,2023-02-20 06:41:06,Transaction,Low,14,5
919769,325709,2025-09-11 20:24:12,App,Critical,14,1
919770,333547,2023-01-06 17:12:39,Transaction,Medium,7,1
919771,330617,2024-11-22 13:24:03,Transaction,Critical,9,2
919772,328873,2023-01-18 12:01:23,Transaction,Critical,12,5
919773,329954,2024-11-09 06:37:48,Transaction,Medium,4,4
919774,336620,2023-03-09 20:45:47,Card,Critical,7,2
919775,337589,2024-10-21 00:54:47,App,High,5,5
919776,305790,2025-10-27 20:20:19,Fraud,Low,18,3
919777,300801,2023-07-30 11:53:15,Card,Critical,9,2
919778,322093,2025-01-03 00:43:29,Service,Medium,8,1
919779,328495,2023-11-23 07:09:24,App,Medium,11,5
919780,301543,2023-07-28 11:53:10,App,Low,7,3
919781,334658,2024-08-04 11:38:48,Service,Critical,0,4
919782,322840,2024-05-20 23:38:30,Loan,Critical,3,5
919783,304057,2025-11-23 05:19:08,Card,High,11,2
919784,333644,2024-06-27 22:43:49,Service,Medium,6,4
919785,335969,2025-02-07 10:30:49,Fraud,Medium,8,5
919786,321196,2024-12-04 14:42:21,Fraud,Critical,15,4
919787,307238,2023-04-19 04:09:54,Transaction,Medium,4,3
919788,338489,2025-01-08 13:13:37,Loan,High,2,4
919789,336653,2024-11-21 18:04:04,Fraud,Low,13,5
919790,324597,2024-12-09 03:20:22,Service,High,2,3
919791,313702,2024-02-20 01:36:05,Service,Medium,16,1
919792,337508,2024-02-09 05:37:21,Loan,Medium,10,2
919793,324497,2024-08-07 14:53:12,Service,Medium,9,5
919794,304973,2025-01-06 16:06:30,Service,Low,0,3
919795,339706,2024-11-12 02:52:49,Card,High,18,1
919796,308646,2025-10-26 10:09:16,Service,Critical,7,3
919797,331646,2023-04-23 09:40:49,Loan,High,5,4
919798,337173,2025-06-01 19:09:42,Card,High,12,1
919799,339625,2023-09-12 11:26:53,Service,High,3,5
919800,304873,2024-08-28 11:10:40,App,Critical,8,3
919801,308240,2025-12-17 17:29:25,Fraud,Medium,5,3
919802,312599,2023-10-08 01:54:02,Loan,High,18,3
919803,302630,2024-04-08 00:26:47,Card,High,1,1
919804,314121,2025-10-06 00:18:34,Card,Medium,17,3
919805,302020,2023-11-13 16:56:29,Fraud,High,5,4
919806,324900,2024-06-10 16:35:38,Card,High,6,5
919807,332283,2024-02-09 17:19:43,Loan,Medium,7,3
919808,333306,2024-07-18 11:18:07,Transaction,Medium,13,2
919809,336275,2025-07-09 12:07:35,Service,High,6,4
919810,306814,2025-10-08 21:28:02,Transaction,Low,19,2
919811,315711,2023-01-01 12:59:13,App,Critical,0,2
919812,321727,2025-07-07 12:16:20,Fraud,High,8,5
919813,339429,2024-02-05 07:39:59,Loan,Critical,6,3
919814,302963,2024-06-11 03:46:50,Transaction,Critical,12,2
919815,304198,2023-07-24 20:03:36,App,Low,0,3
919816,317930,2023-05-02 14:13:33,App,Low,7,1
919817,331422,2024-12-15 08:31:21,Card,Medium,19,3
919818,331767,2025-11-23 05:25:00,Fraud,High,16,2
919819,339847,2024-12-21 22:31:52,Fraud,Low,0,5
919820,319131,2023-06-16 11:56:36,Card,Medium,0,2
919821,309717,2025-09-02 06:12:08,Transaction,High,6,3
919822,305569,2024-05-22 16:31:27,App,High,16,5
919823,324442,2025-10-13 22:39:23,Loan,Medium,9,1
919824,319776,2025-11-03 12:16:41,App,High,8,1
919825,335079,2024-01-04 15:41:41,Fraud,Low,8,2
919826,316571,2024-05-18 19:13:26,Transaction,Low,18,2
919827,316130,2024-02-19 14:11:03,Service,Medium,7,2
919828,329161,2025-06-26 12:28:35,Transaction,Critical,6,5
919829,300116,2023-01-28 19:38:18,Loan,Critical,7,4
919830,312825,2025-04-17 23:58:37,Fraud,Low,14,3
919831,302890,2025-10-15 22:40:01,Fraud,Critical,3,4
919832,324500,2025-05-19 09:17:28,Fraud,Low,18,1
919833,321736,2025-10-06 12:44:07,Loan,Medium,15,1
919834,303168,2024-09-02 10:44:59,Loan,High,7,4
919835,304796,2025-02-25 01:59:27,Loan,Low,14,3
919836,335533,2024-06-08 04:49:30,Transaction,High,4,5
919837,332473,2025-01-16 23:53:44,Loan,Low,9,2
919838,331169,2025-03-02 15:48:49,Service,Low,15,4
919839,321110,2023-02-10 10:59:24,Service,Critical,11,2
919840,326586,2024-11-23 22:26:56,Loan,Medium,7,1
919841,312451,2024-10-12 20:37:37,Service,High,17,3
919842,305251,2023-11-27 18:23:55,Service,Medium,9,3
919843,323141,2024-12-03 14:25:35,App,Medium,0,1
919844,324526,2023-05-10 15:07:46,Loan,Low,1,4
919845,303800,2025-11-07 17:56:33,Card,High,15,4
919846,330390,2025-05-17 14:20:08,App,High,11,1
919847,325028,2023-01-28 21:28:07,Fraud,Medium,3,1
919848,305803,2023-10-08 09:08:26,Fraud,Critical,8,2
919849,323263,2024-09-29 09:37:42,App,Low,13,3
919850,319647,2023-11-15 11:06:27,Fraud,Medium,9,5
919851,328040,2024-10-12 17:17:24,Transaction,Low,9,5
919852,333717,2025-03-18 09:37:20,Transaction,Medium,14,4
919853,323112,2025-11-21 02:23:24,Fraud,Low,12,4
919854,318489,2024-05-16 03:30:19,Fraud,Medium,12,5
919855,312480,2024-01-27 05:51:50,Loan,Low,8,5
919856,302809,2023-12-01 09:06:56,App,High,17,2
919857,320648,2023-02-13 11:38:01,Transaction,Low,9,2
919858,337862,2025-05-21 12:08:32,Transaction,High,14,2
919859,306005,2025-01-15 11:04:36,Service,High,10,2
919860,320419,2025-07-28 14:27:09,App,Low,0,4
919861,315829,2023-06-08 21:15:15,Card,High,7,4
919862,310700,2025-02-12 03:24:34,Fraud,Low,7,2
919863,302846,2025-05-29 04:38:02,Fraud,Low,3,3
919864,320357,2024-09-09 04:15:08,Loan,Critical,19,1
919865,304672,2023-01-19 17:12:01,Transaction,High,16,2
919866,310678,2025-11-26 13:59:03,Service,Critical,7,1
919867,312961,2024-07-18 21:38:27,Service,Medium,19,2
919868,316176,2025-09-18 10:41:41,App,Medium,12,1
919869,308154,2024-11-04 08:31:04,Service,High,10,2
919870,324548,2023-01-22 08:28:49,Loan,Low,7,1
919871,329824,2025-04-19 02:11:45,Service,High,14,1
919872,303117,2024-11-18 08:15:11,Loan,Medium,18,3
919873,335382,2024-02-14 05:31:50,Service,High,3,1
919874,311738,2024-05-10 15:29:29,Fraud,High,14,4
919875,318889,2023-10-25 15:58:18,Transaction,High,7,1
919876,300096,2024-11-23 11:45:55,Loan,Critical,4,4
919877,327150,2024-03-30 22:28:28,Fraud,Low,8,1
919878,337016,2024-11-13 06:15:40,Transaction,Low,0,5
919879,314774,2023-11-05 07:28:47,Transaction,Medium,17,3
919880,321874,2024-11-19 15:19:10,Transaction,Low,3,3
919881,323651,2025-03-07 19:31:31,App,Medium,0,3
919882,329431,2023-08-05 18:25:59,Fraud,Medium,10,4
919883,327762,2024-03-30 12:58:27,Card,Medium,0,1
919884,322502,2024-03-17 23:51:50,Transaction,High,6,3
919885,332495,2023-04-29 18:04:45,Transaction,High,16,1
919886,305290,2025-10-16 22:54:27,Transaction,High,10,5
919887,315677,2025-05-27 14:22:55,App,Low,16,4
919888,311610,2024-03-31 06:06:18,Service,Medium,14,1
919889,331969,2024-02-08 22:33:08,Transaction,Critical,15,2
919890,303187,2024-01-12 09:18:37,Transaction,High,8,1
919891,337527,2023-12-17 04:23:59,Transaction,Low,19,3
919892,308113,2024-03-13 11:17:28,Loan,Medium,9,2
919893,302586,2024-02-11 09:14:44,Service,Critical,0,3
919894,304860,2025-09-13 06:20:18,Transaction,Medium,15,3
919895,326151,2024-01-27 02:27:28,Fraud,Critical,1,4
919896,304678,2025-08-24 20:48:25,Transaction,High,8,3
919897,301720,2023-06-13 03:59:09,Transaction,Medium,10,2
919898,339833,2024-05-18 15:41:42,Loan,Low,0,1
919899,303354,2024-12-11 09:49:44,Card,High,12,3
919900,313945,2023-04-29 09:35:02,Service,Low,4,4
919901,320717,2023-09-27 03:59:17,Fraud,Low,17,1
919902,318483,2024-11-19 07:22:31,Transaction,High,4,3
919903,338234,2024-12-16 02:23:14,Transaction,Low,9,5
919904,302825,2023-05-03 06:40:49,Fraud,Low,1,4
919905,304492,2023-10-27 05:31:34,Service,High,1,3
919906,317373,2023-12-07 16:25:03,Transaction,High,14,3
919907,304897,2023-09-29 08:15:23,Loan,High,0,4
919908,318637,2025-11-20 07:05:22,App,Critical,14,5
919909,328317,2025-11-27 23:56:21,Fraud,High,14,1
919910,309357,2024-11-26 11:24:57,App,High,14,5
919911,321530,2024-12-27 14:26:12,App,Medium,10,3
919912,304019,2024-04-25 08:03:19,Card,Medium,11,2
919913,305092,2025-12-24 16:47:44,Transaction,High,13,3
919914,301640,2024-02-12 09:17:15,Fraud,Critical,14,1
919915,339752,2023-12-05 13:10:17,Transaction,High,0,1
919916,332204,2023-05-09 01:21:56,Loan,Critical,2,1
919917,329754,2024-12-02 12:01:47,App,Low,6,3
919918,304663,2024-02-06 10:04:24,Transaction,Low,7,3
919919,325826,2024-05-30 10:10:44,Loan,Critical,14,1
919920,303431,2025-06-24 06:20:38,Transaction,Low,14,4
919921,309604,2024-10-09 09:12:09,Transaction,Low,5,4
919922,302034,2024-12-30 11:19:56,App,Medium,19,4
919923,323056,2023-07-20 23:10:28,Card,High,11,3
919924,319905,2023-05-19 04:26:16,Loan,Critical,5,2
919925,306187,2023-12-31 02:20:36,App,High,7,2
919926,330749,2023-11-29 02:47:07,Fraud,Medium,19,3
919927,318914,2025-11-26 08:31:06,Transaction,Medium,1,2
919928,307586,2025-02-10 08:03:39,Transaction,High,12,2
919929,335234,2023-03-14 20:39:58,Service,High,3,4
919930,300799,2024-10-06 20:18:58,App,Low,2,4
919931,320747,2025-02-08 09:43:20,Transaction,Critical,0,3
919932,318950,2023-11-29 22:49:21,Card,Low,19,5
919933,310935,2025-03-01 08:04:20,Service,Medium,10,2
919934,317171,2024-10-10 13:19:05,Loan,Critical,11,1
919935,328728,2025-11-08 22:57:22,Service,Critical,7,3
919936,327990,2024-12-18 00:43:12,Card,Low,16,5
919937,338979,2024-04-17 00:40:11,Loan,High,19,1
919938,302260,2024-11-11 01:28:01,Fraud,High,11,4
919939,313643,2023-07-18 19:18:22,App,Medium,6,1
919940,317528,2023-05-05 04:14:21,Card,Critical,3,4
919941,302098,2023-08-09 16:57:07,Fraud,High,14,4
919942,318435,2025-08-25 03:48:49,App,Medium,11,2
919943,335968,2024-12-15 20:07:14,App,High,15,1
919944,338040,2023-06-14 21:25:55,Service,Medium,10,5
919945,332104,2025-01-16 14:09:54,Loan,Low,7,2
919946,331109,2023-03-22 08:02:39,Fraud,Critical,9,1
919947,325938,2023-06-26 05:03:18,Fraud,Low,6,3
919948,304814,2023-11-29 12:39:10,Service,High,14,5
919949,315584,2024-08-24 15:14:14,Card,High,11,5
919950,314604,2025-05-08 02:39:19,Card,Critical,3,2
919951,303159,2024-05-16 15:17:17,Service,Medium,6,1
919952,333089,2024-02-09 15:06:21,App,Low,16,2
919953,312492,2025-08-20 22:24:39,Transaction,Critical,10,5
919954,327995,2024-03-24 23:33:19,Transaction,Medium,3,2
919955,319468,2023-09-15 17:37:50,Transaction,High,11,5
919956,327487,2025-11-18 10:30:05,Card,High,10,1
919957,302405,2024-05-05 18:36:57,Loan,Medium,8,3
919958,327155,2023-08-22 10:23:07,Service,Medium,4,4
919959,315091,2023-03-16 10:04:48,App,Medium,9,4
919960,323010,2024-02-22 10:03:47,Service,Medium,17,3
919961,328461,2024-08-04 12:46:20,Fraud,Medium,6,3
919962,304977,2025-06-30 11:01:23,Loan,Medium,7,5
919963,322758,2023-02-22 11:35:41,Service,Medium,11,3
919964,329007,2025-07-01 18:27:52,Service,High,2,2
919965,321787,2023-05-01 09:42:13,Transaction,Medium,15,4
919966,332358,2025-04-03 01:15:46,Service,Medium,3,5
919967,330788,2023-02-08 13:05:03,Transaction,Critical,1,4
919968,307657,2025-05-12 00:21:09,Loan,Medium,1,3
919969,338160,2024-05-08 05:16:45,Service,High,3,4
